,latitude,longitude,Address,List_Price,beds,baths,sq_ft,knn_predict,gnb_predict
5751,41.574567,-87.805577,"17357 Overhill Ave Tinley Park, IL 60477","$244,000 ",3.0,2.0,1500.0,65000.0,158000.0
5752,41.819402000000004,-87.841066,"3925 Grove Ave Brookfield, IL 60513","$269,900 ",5.0,1.0,1271.0,80000.0,135000.0
5753,41.977244,-88.149783,"5784 Essex Ct Hanover Park, IL 60133","$199,900 ",3.0,2.0,1246.0,120000.0,140000.0
5754,41.63078,-87.588444,"14524 Woodlawn Ave Dolton, IL 60419","$102,000 ",3.0,1.0,1028.0,21000.0,102000.0
5755,41.980252,-87.654617,"5415 N Sheridan Rd Apt 4715 Chicago, IL 60640","$149,900 ",1.0,1.0,700.0,170000.0,182500.0
5756,41.822783,-87.771344,"3817 S 59th Ct Cicero, IL 60804","$145,000 ",2.0,1.0,936.0,65500.0,127500.0
5757,41.825292,-87.874235,"602 N Catherine Ave La Grange Park, IL 60526","$375,000 ",4.0,2.0,1262.0,80000.0,135000.0
5758,41.922146999999995,-87.737362,"2249 N Kenneth Ave Chicago, IL 60639","$304,999 ",4.0,3.0,1854.0,105000.0,324000.0
5759,41.881916,-87.80705999999998,"232 Marengo Ave Forest Park, IL 60130","$595,000 ",3.0,2.5,2300.0,73500.0,100000.0
5760,41.835398,-87.805068,"444 Shenstone Rd Riverside, IL 60546","$459,900 ",4.0,2.5,2402.0,73500.0,100000.0
5761,41.960193,-87.715909,"4328 N Saint Louis Ave Chicago, IL 60618","$299,000 ",3.0,2.0,2.0,105000.0,90000.0
5762,42.058008,-88.093471,"1710 Highland Blvd Hoffman Estates, IL 60169","$275,000 ",4.0,2.0,2800.0,121000.0,596000.0
5763,41.921661,-87.731936,"2228 N Keeler Ave Chicago, IL 60639","$409,900 ",3.0,1.5,1.5,259000.0,259000.0
5764,42.014936,-88.049492,"1757 Vermont Dr Elk Grove Village, IL 60007","$265,000 ",2.0,2.5,1400.0,145000.0,145000.0
5765,41.992088,-87.752627,"6036 N Landers Ave Chicago, IL 60646","$399,000 ",3.0,2.0,1500.0,120000.0,137000.0
5766,41.613535999999996,-87.787971,"6865 Forestview Dr Apt 1C Oak Forest, IL 60452","$139,900 ",2.0,2.0,2.0,60000.0,50000.0
5767,41.794543,-87.77649100000002,"6146 W 54th St Chicago, IL 60638","$230,000 ",3.0,1.5,2270.0,65500.0,93000.0
5768,42.030601000000004,-88.064076,"606 Eastview Ct Unit V2 Schaumburg, IL 60194","$185,000 ",2.0,2.0,1200.0,145000.0,189000.0
5769,41.544912,-87.525942,"3718 193rd Pl Lansing, IL 60438","$229,900 ",4.0,3.0,1569.0,21000.0,179000.0
5770,42.108838,-88.048169,"50 S Greeley St Apt 312 Palatine, IL 60067","$280,000 ",2.0,2.0,2.0,125000.0,90000.0
5771,41.729665999999995,-87.600158,"9050 S Ellis Ave Chicago, IL 60619","$154,900 ",4.0,2.0,1500.0,5000.0,179000.0
5772,42.07955,-87.970461,"213 S Dryden Pl Arlington Heights, IL 60004","$289,900 ",4.0,2.5,1720.0,137500.0,245000.0
5773,41.628102,-87.57033,"322 Merrill Ave Calumet City, IL 60409","$158,900 ",3.0,1.0,1250.0,21000.0,102000.0
5774,42.105367,-88.115558,"4488 Opal Dr Hoffman Estates, IL 60192","$214,900 ",2.0,2.0,1374.0,71500.0,145000.0
5775,41.536993,-87.677549,"1401 Braeburn Ave Flossmoor, IL 60422","$575,000 ",7.0,5.5,5500.0,25000.0,71500.0
5776,42.135789,-87.830999,"900 Meadow Rd Northbrook, IL 60062","$375,000 ",3.0,1.5,1508.0,281000.0,362500.0
5777,41.697015,-87.772093,"10724 Lyman Ave Chicago Ridge, IL 60415","$175,000 ",4.0,1.5,1500.0,72000.0,85000.0
5778,41.657595,-87.850992,"4 Black Walnut Trl Palos Park, IL 60464","$619,000 ",6.0,5.0,6092.0,144500.0,71500.0
5779,41.769961,-87.89439899999998,"111 Acacia Dr Unit 715 Indian Head Park, IL 60525","$272,000 ",2.0,2.0,2.0,130000.0,255000.0
5780,41.587976,-87.825902,"8510 167th St Tinley Park, IL 60487","$295,000 ",3.0,2.0,2368.0,100000.0,90000.0
5781,41.653273999999996,-87.867734,"13017 W Tanglewood Cir Palos Park, IL 60464","$280,000 ",3.0,2.0,2017.0,144500.0,245000.0
5782,42.004448,-87.841107,"508 S Greenwood Ave Park Ridge, IL 60068","$450,000 ",4.0,2.5,1960.0,115000.0,229500.0
5783,41.893069,-87.615103,"600 N Lake Shore Dr Apt 2702 Chicago, IL 60611","$690,000 ",2.0,2.0,1373.0,265000.0,281000.0
5784,41.692145000000004,-87.606842,"11119 S Champlain Ave Chicago, IL 60628","$115,000 ",2.0,1.0,1336.0,5000.0,102000.0
5785,42.151697,-88.021549,"856 E Coach Rd Unit 1 Palatine, IL 60074","$150,000 ",2.0,2.0,1000.0,90000.0,130000.0
5786,41.867005999999996,-87.621987,"1201 S Prairie Ave Apt 1503 Chicago, IL 60605","$995,000 ",3.0,2.0,1746.0,230000.0,499000.0
5787,42.014224,-87.724225,"3813 W Sherwin Ave Lincolnwood, IL 60712","$359,000 ",4.0,2.0,1492.0,85000.0,131000.0
5788,42.068638,-87.719326,"2748 Marcy Ave Evanston, IL 60201","$595,000 ",4.0,2.5,2.5,99000.0,90000.0
5789,42.064237,-87.955798,"115 S Bobby Ln Mount Prospect, IL 60056","$579,900 ",5.0,2.5,3000.0,101000.0,90000.0
5790,41.970502,-87.737613,"4917 N Kostner Ave Chicago, IL 60630","$370,000 ",4.0,3.0,1400.0,105000.0,137000.0
5791,42.00695200000001,-87.826929,"323 S Vine Ave Park Ridge, IL 60068","$1,099,000 ",5.0,5.0,6100.0,115000.0,71500.0
5792,41.61149,-87.602053,"15613 Rose Dr South Holland, IL 60473","$89,900 ",4.0,2.5,2.5,21000.0,50000.0
5793,42.038854,-88.05435,"1030 Casa Dr Schaumburg, IL 60173","$185,000 ",1.0,1.5,1200.0,145000.0,196500.0
5794,42.113981,-88.047888,"140 W Wood St Unit 220 Palatine, IL 60067","$135,900 ",2.0,2.0,1300.0,125000.0,173000.0
5795,42.112869,-88.00851800000002,"1430 E Gloria Dr Palatine, IL 60074","$249,900 ",3.0,1.5,1243.0,90000.0,135000.0
5796,42.088388,-87.940686,"208 W Wimbolton Dr Mount Prospect, IL 60056","$239,900 ",3.0,2.5,1750.0,101000.0,324000.0
5797,42.062446,-88.109442,"1205 Hassell Rd Hoffman Estates, IL 60169","$329,900 ",4.0,2.5,1965.0,121000.0,245000.0
5798,41.657474,-88.025886,"16725 Brighton Dr Lemont, IL 60439","$299,000 ",3.0,2.5,1783.0,166000.0,245000.0
5799,42.116896000000004,-87.845896,"2639 Mulberry Ln Northbrook, IL 60062","$749,000 ",4.0,3.5,2328.0,119000.0,245000.0
5800,42.044183000000004,-87.836466,"9009 N Clifton Ave Niles, IL 60714","$257,000 ",3.0,2.5,1900.0,106500.0,594000.0
5801,42.057688,-88.00131,"1411 W Russell Ct Arlington Heights, IL 60005","$559,000 ",4.0,3.5,2912.0,137500.0,596000.0
5802,41.50825820000001,-87.77016330000002,"1006 Berry Path Trl # 1123 Matteson, IL 60443","$127,900 ",2.0,1.5,1350.0,65000.0,93000.0
5803,41.548203,-87.536681,"3315 191st St Lansing, IL 60438","$96,900 ",3.0,1.5,1141.0,21000.0,102000.0
5804,41.964678,-87.775286,"5915 W Eastwood Ave Chicago, IL 60630","$395,000 ",4.0,3.0,3000.0,120000.0,596000.0
5805,41.973934,-87.742733,"5109 N Kenton Ave Chicago, IL 60630","$490,000 ",4.0,3.0,2500.0,105000.0,90000.0
5806,41.667014,-88.01356899999998,"55 Timberline Dr Lemont, IL 60439","$315,900 ",4.0,2.0,1786.0,166000.0,245000.0
5807,41.725390000000004,-87.81423000000002,"7813 W 91st St Hickory Hills, IL 60457","$340,000 ",5.0,2.0,2016.0,130000.0,1935000.0
5808,41.813919,-87.865158,"63 Bluff Ave La Grange, IL 60525","$784,700 ",4.0,4.5,3080.0,80000.0,100000.0
5809,41.623647,-87.70513100000002,"14807 Saint Louis Ave Midlothian, IL 60445","$169,900 ",3.0,2.0,1251.0,27000.0,102000.0
5810,41.691295000000004,-87.674318,"11124 S Hoyne Ave Chicago, IL 60643","$440,000 ",5.0,4.0,3387.0,44000.0,50000.0
5811,42.096886,-88.065283,"747 S Middleton Ave Palatine, IL 60067","$509,900 ",5.0,2.5,2870.0,275000.0,350000.0
5812,41.47845,-87.72864,"22625 Latonia Ln Richton Park, IL 60471","$109,900 ",3.0,2.0,1260.0,93000.0,135000.0
5813,42.044659,-87.893535,"1227 Brown St Apt 401 Des Plaines, IL 60016","$199,900 ",2.0,2.0,1298.0,101000.0,191000.0
5814,42.030322,-88.053639,"1239 Saint Claire Pl Schaumburg, IL 60173","$624,900 ",4.0,3.5,3191.0,145000.0,596000.0
5815,41.828063,-87.83729100000002,"3438 McCormick Ave Brookfield, IL 60513","$297,400 ",3.0,1.0,1249.0,80000.0,135000.0
5816,41.836134,-87.848085,"9022 Roach Ave Brookfield, IL 60513","$224,900 ",2.0,1.0,1118.0,73500.0,196000.0
5817,41.872966999999996,-87.63326500000002,"611 S Wells St Apt 3005 Chicago, IL 60607","$675,000 ",2.0,2.5,1924.0,229000.0,499000.0
5818,41.551897,-87.677993,"2520 Heather Rd Homewood, IL 60430","$189,000 ",4.0,2.0,1500.0,25000.0,102000.0
5819,42.029302,-88.176434,"110 Grow Ln Streamwood, IL 60107","$155,000 ",2.0,1.0,1018.0,125000.0,173000.0
5820,42.00675,-88.114164,"1333 Hartmann Dr Schaumburg, IL 60193","$298,000 ",3.0,2.0,1100.0,129000.0,140000.0
5821,41.954558,-87.705945,"4014 N Albany Ave Apt 2A Chicago, IL 60618","$167,000 ",2.0,1.0,925.0,152000.0,170000.0
5822,41.558355,-87.78138299999998,"6711 183rd St Tinley Park, IL 60477","$469,000 ",5.0,3.5,4422.0,65000.0,71500.0
5823,41.873565,-87.78021700000002,"824 S Harvey Ave Oak Park, IL 60304","$469,000 ",4.0,2.5,2400.0,73500.0,100000.0
5824,41.716031,-87.696268,"2947 W 97th Pl Evergreen Park, IL 60805","$200,000 ",2.0,2.0,1113.0,71500.0,135000.0
5825,41.99928900000001,-88.05497700000002,"822 Galleon Ln Elk Grove Village, IL 60007","$359,000 ",3.0,2.5,1742.0,145000.0,245000.0
5826,41.622308000000004,-87.83945200000002,"9075 Carlisle Ln Orland Park, IL 60462","$187,900 ",2.0,1.5,1262.0,100000.0,135000.0
5827,41.616924,-87.709482,"15203 Lawndale Ave Midlothian, IL 60445","$145,000 ",3.0,2.0,1080.0,27000.0,88500.0
5828,41.698771,-87.685857,"2547 W 107th St Chicago, IL 60655","$249,900 ",3.0,2.5,1237.0,72000.0,135000.0
5829,41.625674,-87.879663,"14524 Golf Rd Orland Park, IL 60462","$429,000 ",2.0,2.5,3200.0,145000.0,596000.0
5830,41.9460263,-87.7323554,"3556 N Keeler Ave # 3C Chicago, IL 60641","$167,900 ",2.0,1.0,950.0,105000.0,124000.0
5831,41.928171999999996,-87.77621500000002,"2620 N Austin Ave Chicago, IL 60639","$219,900 ",3.0,2.0,950.0,139000.0,165000.0
5832,41.932234,-87.825858,"7945 W Sunset Dr Elmwood Park, IL 60707","$259,900 ",5.0,1.5,1.5,118000.0,169500.0
5833,41.582627,-87.819601,"16922 Marilyn Dr Tinley Park, IL 60477","$369,000 ",4.0,2.5,3126.0,100000.0,90000.0
5834,42.053046,-87.84611899999999,"8809 W Golf Rd Apt 7C Niles, IL 60714","$109,900 ",1.0,1.0,1000.0,106500.0,106500.0
5835,41.922196,-87.727576,"2247 N Keystone Ave Chicago, IL 60639","$469,555 ",5.0,3.0,3000.0,259000.0,350000.0
5836,41.968287,-87.69654200000002,"4750 N Washtenaw Ave Apt 1 Chicago, IL 60625","$249,900 ",2.0,1.0,1100.0,132000.0,268500.0
5837,41.907185,-87.782925,"1138 N Ridgeland Ave Oak Park, IL 60302","$675,000 ",6.0,4.5,3400.0,139000.0,596000.0
5838,42.029346000000004,-88.169903,"428 Hillside Ct Streamwood, IL 60107","$239,900 ",3.0,2.0,1500.0,125000.0,173000.0
5839,42.0604088,-88.24152930000002,"6100 Canterbury Ln # 34 Hoffman Estates, IL 60192","$248,000 ",2.0,2.5,2.5,121000.0,169500.0
5840,41.751326,-87.657436,"7832 S Ada St Chicago, IL 60620","$165,000 ",4.0,2.0,1300.0,5000.0,102000.0
5841,41.948457,-87.75887,"5247 W Warwick Ave Chicago, IL 60641","$469,000 ",5.0,2.0,2.0,120000.0,169500.0
5842,42.050846,-87.69295699999998,"1815 Ashland Ave Evanston, IL 60201","$875,000 ",5.0,3.5,4465.0,247500.0,350000.0
5843,42.082375,-87.87305400000002,"4642 Locust Ave Glenview, IL 60025","$259,000 ",2.0,2.0,1318.0,106500.0,191000.0
5844,42.052151,-87.85549300000002,"9518 Dee Rd Apt 2D Des Plaines, IL 60016","$84,900 ",1.0,1.0,1.0,106500.0,90000.0
5845,41.840484000000004,-87.885888,"2627 Sunnyside Ave Westchester, IL 60154","$295,000 ",3.0,2.0,1300.0,73500.0,135000.0
5846,41.629899,-87.92112900000002,"14234 Pheasant Ln Orland Park, IL 60467","$399,900 ",3.0,3.0,1831.0,145000.0,245000.0
5847,41.565611,-87.610896,"307 S Hunter St Thornton, IL 60476","$133,900 ",3.0,1.5,1176.0,21000.0,102000.0
5848,41.958538,-87.801011,"4237 N Newland Ave Harwood Heights, IL 60706","$249,900 ",3.0,1.5,1300.0,210000.0,412000.0
5849,41.974654,-87.73649,"5135 N Lowell Ave Chicago, IL 60630","$399,000 ",4.0,2.0,1560.0,105000.0,200000.0
5850,41.860793,-87.647768,"811 W 15th Pl Unit 306 Chicago, IL 60608","$285,000 ",2.0,2.0,1150.0,287000.0,310000.0
5851,41.944846999999996,-87.814769,"7507 W Addison St Chicago, IL 60634","$269,500 ",3.0,3.0,3.0,118000.0,169500.0
5852,41.86925,-87.815253,"926 Dunlop Ave Apt 204 Forest Park, IL 60130","$75,000 ",1.0,1.0,700.0,73500.0,99000.0
5853,42.027868,-87.672512,"538 Michigan Ave Apt F1 Evanston, IL 60202","$137,500 ",1.0,1.0,980.0,142000.0,130000.0
5854,42.03664000000001,-87.69601999999998,"1019 Dewey Ave Evanston, IL 60202","$289,000 ",3.0,1.5,1470.0,247500.0,560000.0
5855,41.656639,-87.736664,"13045 S Spencer Ct Alsip, IL 60803","$239,000 ",3.0,2.0,1891.0,44000.0,179000.0
5856,41.500840000000004,-87.67594100000002,"114 Larue St Park Forest, IL 60466","$131,500 ",4.0,2.0,1551.0,21000.0,179000.0
5857,41.742266,-87.700541,"3131 W 83rd St Chicago, IL 60652","$150,000 ",2.0,1.0,1226.0,71500.0,135000.0
5858,41.702444,-87.723945,"4116 W 105th St Oak Lawn, IL 60453","$273,900 ",3.0,2.0,2300.0,72000.0,100000.0
5859,42.0860467,-88.08123940000002,"1449 Shire Cir # 11 Inverness, IL 60067","$342,900 ",3.0,3.5,1900.0,275000.0,580000.0
5860,42.0877153,-88.07840259999998,"1304 Shire Cir # 4 Inverness, IL 60067","$382,500 ",3.0,3.5,2400.0,275000.0,670000.0
5861,42.023047999999996,-88.043541,"307 Wildberry Ct Unit D1 Schaumburg, IL 60193","$200,000 ",2.0,2.0,2.0,145000.0,255000.0
5862,42.099114,-87.90029,"1710 N Aspen Dr Mount Prospect, IL 60056","$325,000 ",3.0,2.0,1916.0,101000.0,324000.0
5863,42.123497,-87.994215,"941 W Essex Pl Arlington Heights, IL 60004","$295,000 ",3.0,2.5,2750.0,160000.0,596000.0
5864,41.50376,-87.70608,"21216 Maple St Matteson, IL 60443","$69,900 ",3.0,2.0,1300.0,25000.0,102000.0
5865,41.932758,-87.662454,"1330 W Diversey Pkwy Apt 1W Chicago, IL 60614","$451,000 ",3.0,2.0,1600.0,350000.0,420000.0
5866,41.745169,-87.829634,"8015 S 84th Ct Justice, IL 60458","$219,900 ",4.0,2.0,2107.0,130000.0,1935000.0
5867,41.667148,-88.00484499999996,"2 E Eureka Dr Lemont, IL 60439","$250,000 ",4.0,2.0,1700.0,166000.0,245000.0
5868,41.67165,-87.99452099999998,"519 Czacki St Lemont, IL 60439","$195,900 ",2.0,1.0,880.0,166000.0,170000.0
5869,42.089766999999995,-87.72415600000002,"723 Roger Ave Kenilworth, IL 60043","$899,000 ",4.0,3.5,3.5,99000.0,90000.0
5870,41.969638,-88.13043,"1100 Arlington Ct Hanover Park, IL 60133","$284,000 ",4.0,3.0,2336.0,115000.0,169500.0
5871,41.492564,-87.575795,"1608 217th Pl Sauk Village, IL 60411","$47,500 ",3.0,1.5,1042.0,21000.0,102000.0
5872,41.566009,-87.529149,"3609 Randolph St Lansing, IL 60438","$52,000 ",4.0,1.0,1040.0,21000.0,102000.0
5873,42.1118865,-87.94854389999998,"2005 N Coldspring Rd # 16 Arlington Heights, IL 60004","$246,900 ",3.0,2.5,2.5,86000.0,90000.0
5874,42.082438,-87.993523,"815 W Campbell St Arlington Heights, IL 60005","$449,900 ",3.0,2.0,1815.0,137500.0,245000.0
5875,42.039694,-87.906887,"697 E Prairie Ave Des Plaines, IL 60016","$339,500 ",3.0,2.0,1207.0,101000.0,140000.0
5876,42.035656,-88.084807,"200 Maricopa Ln Hoffman Estates, IL 60169","$259,500 ",3.0,2.0,1300.0,145000.0,191000.0
5877,41.949618,-87.645438,"3660 N Lake Shore Dr Apt 3504 Chicago, IL 60613","$282,900 ",1.0,1.0,810.0,182500.0,276500.0
5878,41.572347,-87.775173,"17530 Ridgeland Ave Tinley Park, IL 60477","$214,900 ",4.0,2.0,1064.0,65000.0,93000.0
5879,42.095875,-88.002903,"1614 W Oakton St Arlington Heights, IL 60004","$225,000 ",3.0,1.0,1097.0,90000.0,137500.0
5880,41.670260999999996,-87.685009,"12251 Maple Ave Blue Island, IL 60406","$184,900 ",4.0,2.0,1121.0,44000.0,44000.0
5881,41.629815,-87.75445,"14410 Linder Ave Midlothian, IL 60445","$219,900 ",3.0,2.0,1500.0,61500.0,93000.0
5882,42.119508,-87.835667,"2252 Dehne Rd Northbrook, IL 60062","$1,199,900 ",6.0,4.5,4056.0,281000.0,350000.0
5883,42.022755,-87.730355,"4050 Mulford St Skokie, IL 60076","$450,000 ",4.0,3.5,2200.0,99000.0,90000.0
5884,41.956924,-87.699907,"4138 N Mozart St Chicago, IL 60618","$849,900 ",4.0,3.5,3500.0,152000.0,596000.0
5885,41.690463,-87.627016,"131 W 112th St Chicago, IL 60628","$125,900 ",5.0,1.5,1600.0,5000.0,179000.0
5886,41.692014,-87.825238,"10860 S 84th Ave Palos Hills, IL 60465","$250,000 ",3.0,2.0,1750.0,130000.0,245000.0
5887,41.598093,-87.800435,"7421 161st St Tinley Park, IL 60477","$239,900 ",4.0,2.0,2240.0,60000.0,93000.0
5888,42.091839,-88.04526800000002,"65 W Aldridge Ave Palatine, IL 60067","$679,000 ",4.0,4.0,4079.0,275000.0,350000.0
5889,41.893459,-87.62941,"635 N Dearborn St Apt 2002 Chicago, IL 60654","$434,999 ",2.0,2.0,1214.0,770000.0,464000.0
5890,42.001062,-87.697649,"6558 N Washtenaw Ave Apt 1 Chicago, IL 60645","$207,500 ",3.0,2.0,1500.0,85000.0,131000.0
5891,42.050503000000006,-87.68266700000002,"800 Elgin Rd Apt 1413 Evanston, IL 60201","$287,000 ",1.0,1.0,925.0,345000.0,295000.0
5892,41.58430900000001,-87.817705,"16830 82nd Ave Apt 1N Tinley Park, IL 60477","$117,000 ",2.0,1.5,1.5,100000.0,90000.0
5893,41.942651,-87.821939,"3446 N Ozanam Ave Chicago, IL 60634","$325,000 ",4.0,3.0,1204.0,118000.0,140000.0
5894,41.92419,-87.661567,"2347 N Wayne Ave Chicago, IL 60614","$685,000 ",2.0,2.5,2.5,100000.0,90000.0
5895,41.999167,-88.12413000000002,"1463 Mercury Dr Apt 108 Schaumburg, IL 60193","$124,500 ",2.0,1.5,1.5,129000.0,255000.0
5896,41.858453999999995,-87.624429,"1720 S Michigan Ave Apt 2608 Chicago, IL 60616","$425,000 ",2.0,2.0,1250.0,152000.0,330000.0
5897,41.803466,-87.866393,"545 7th Ave La Grange, IL 60525","$345,000 ",4.0,2.5,1553.0,80000.0,324000.0
5898,41.75273929999999,-87.67531489999998,"7737 S Hoyne Ave # H Chicago, IL 60620","$174,900 ",3.0,3.0,1187.0,71500.0,135000.0
5899,41.705514,-87.711972,"10315 S Millard Ave Chicago, IL 60655","$275,000 ",3.0,1.5,1538.0,72000.0,85000.0
5900,41.649509,-87.718284,"13413 S Crawford Ave Robbins, IL 60472","$29,000 ",2.0,2.0,1071.0,44000.0,135000.0
5901,42.001321000000004,-87.664159,"1329 W Loyola Ave Apt 3A Chicago, IL 60626","$324,900 ",2.0,2.0,2.0,191000.0,350000.0
5902,42.017151,-87.985496,"269 Crest Ave Elk Grove Village, IL 60007","$246,900 ",3.0,1.5,1171.0,125000.0,2252500.0
5903,42.132914,-87.77655,"766 Strawberry Hill Dr Glencoe, IL 60022","$649,900 ",3.0,3.0,1664.0,281000.0,415000.0
5904,42.024438,-87.86207900000002,"2813 Oakton St Park Ridge, IL 60068","$224,900 ",3.0,1.0,1320.0,110000.0,191000.0
5905,42.054238,-87.983154,"1615 S Surrey Ridge Dr Arlington Heights, IL 60005","$395,000 ",4.0,2.5,2600.0,137500.0,596000.0
5906,41.710891,-87.66609100000002,"1733 W 100th Pl Chicago, IL 60643","$169,900 ",3.0,1.0,1.0,71500.0,100000.0
5907,41.575722999999996,-87.8475,"9406 Hitchcock Blvd Tinley Park, IL 60487","$294,900 ",4.0,3.5,2500.0,110000.0,90000.0
5908,41.919427,-87.77399799999998,"2151 N Mason Ave Chicago, IL 60639","$253,000 ",3.0,2.0,1000.0,139000.0,130000.0
5909,42.005856,-87.72909,"6866 N Crawford Ave Lincolnwood, IL 60712","$429,900 ",4.0,2.0,1806.0,85000.0,324000.0
5910,41.978189,-87.76386600000002,"5306 N Ludlam Ave Chicago, IL 60630","$410,000 ",4.0,3.0,2177.0,120000.0,245000.0
5911,41.621607,-87.837735,"8925 Oakdale Ct Orland Park, IL 60462","$234,999 ",4.0,3.0,1574.0,100000.0,174000.0
5912,41.45916500000001,-87.644032,"172 Cedarwood Dr Steger, IL 60475","$124,000 ",3.0,2.0,1513.0,21000.0,102000.0
5913,42.012258,-88.129254,"7875 Berkshire Dr Hanover Park, IL 60133","$298,000 ",4.0,2.0,2009.0,129000.0,245000.0
5914,41.93376,-87.810612,"2930 N 73rd Ct Elmwood Park, IL 60707","$429,900 ",5.0,2.5,3000.0,139000.0,596000.0
5915,42.007108,-88.103976,"1057 Shannock Ln Schaumburg, IL 60193","$224,900 ",2.0,2.0,1767.0,170000.0,245000.0
5916,42.044939,-88.092768,"990 Washington Blvd Hoffman Estates, IL 60169","$273,900 ",3.0,2.0,1354.0,121000.0,200000.0
5917,42.107805,-87.983214,"3 W Lillian Ave Arlington Heights, IL 60004","$350,000 ",3.0,2.0,1772.0,160000.0,245000.0
5918,42.074758,-87.905658,"680 Longford Dr Des Plaines, IL 60016","$629,000 ",5.0,3.5,3312.0,101000.0,90000.0
5919,42.131182,-87.90714,"360 Honey Locust Dr Wheeling, IL 60090","$224,900 ",3.0,2.5,1684.0,86000.0,174000.0
5920,41.630146999999994,-87.557046,"14544 S Marquette Ave Burnham, IL 60633","$64,900 ",3.0,1.5,1859.0,21000.0,179000.0
5921,42.061648,-87.921796,"214 S Mount Prospect Rd Mount Prospect, IL 60056","$324,900 ",3.0,2.0,1600.0,101000.0,174000.0
5922,41.90775060000001,-87.6707309,"1712 W Beach Ave # 2 Chicago, IL 60622","$429,900 ",2.0,2.0,1350.0,423000.0,453000.0
5923,42.034417,-87.93913,"640 Murray Ln Unit 402 Des Plaines, IL 60016","$180,000 ",3.0,2.0,1200.0,101000.0,140000.0
5924,42.010125,-88.12249,"819 Vassar Ln Schaumburg, IL 60193","$449,000 ",5.0,3.0,3196.0,129000.0,596000.0
5925,41.730447999999996,-87.786101,"6601 W 88th Pl Oak Lawn, IL 60453","$214,900 ",3.0,1.0,1660.0,102000.0,174000.0
5926,41.61137100000001,-87.702595,"3363 Magnolia Dr Markham, IL 60428","$59,999 ",3.0,1.0,1092.0,27000.0,88500.0
5927,41.500221,-87.721086,"21344 Kildare Ave Matteson, IL 60443","$132,500 ",3.0,1.0,1200.0,93000.0,135000.0
5928,42.109153000000006,-88.050425,"245 W Johnson St Unit 103 Palatine, IL 60067","$249,900 ",2.0,2.0,1600.0,125000.0,173000.0
5929,42.005316,-87.820823,"6858 N Northwest Hwy Apt 3D Chicago, IL 60631","$174,900 ",2.0,1.0,1.0,115000.0,169500.0
5930,41.793169,-87.866708,"5326 7th Ave Countryside, IL 60525","$155,000 ",2.0,1.0,1.0,80000.0,100000.0
5931,41.891977000000004,-87.656149,"526 N May St Apt 2 Chicago, IL 60642","$415,000 ",2.0,2.0,1500.0,341000.0,362500.0
5932,42.00467800000001,-88.13345699999998,"7312 Coventry Ln Hanover Park, IL 60133","$225,000 ",3.0,1.5,1136.0,129000.0,159000.0
5933,42.047047,-88.218814,"1224 Hunters Rdg E Hoffman Estates, IL 60192","$389,000 ",4.0,2.5,2800.0,121000.0,596000.0
5934,41.744756,-87.765753,"5721 W 81st St Burbank, IL 60459","$190,000 ",5.0,2.0,2360.0,65500.0,93000.0
5935,42.057752,-87.759815,"9725 Woods Dr Unit 411 Skokie, IL 60077","$219,000 ",1.0,1.5,1000.0,99000.0,130000.0
5936,41.935888,-87.63803399999998,"320 W Oakdale Ave Apt 1503 Chicago, IL 60657","$430,000 ",3.0,2.5,2000.0,154000.0,545000.0
5937,42.01487,-87.66914,"1549 W Sherwin Ave Apt 406 Chicago, IL 60626","$209,900 ",2.0,2.0,2.0,104000.0,90000.0
5938,41.684729600000004,-87.79108910000002,"Worth, IL 60482","$239,900 ",4.0,2.0,1800.0,98500.0,324000.0
5939,41.936911,-87.63910600000001,"360 W Wellington Ave Apt 12F Chicago, IL 60657","$261,900 ",2.0,1.0,1165.0,154000.0,170000.0
5940,41.823316,-87.84214,"3715 Forest Ave Brookfield, IL 60513","$349,000 ",4.0,1.5,1056.0,80000.0,130000.0
5941,41.948032,-87.642826,"3660 N Lake Shore Dr Apt 4613 Chicago, IL 60613","$359,000 ",2.0,2.0,1125.0,182500.0,195000.0
5942,42.032862,-87.730064,"8339 Karlov Ave Skokie, IL 60076","$229,900 ",2.0,1.0,1007.0,99000.0,130000.0
5943,41.473617,-87.692662,"213 Miami St Park Forest, IL 60466","$28,000 ",2.0,1.0,1.0,25000.0,50000.0
5944,41.571094,-87.77271400000002,"17628 Highland Ave Tinley Park, IL 60477","$289,500 ",4.0,3.0,1980.0,65000.0,93000.0
5945,41.742072,-87.764253,"5721 W 82nd Pl Burbank, IL 60459","$124,900 ",3.0,1.0,1269.0,65500.0,93000.0
5946,41.926206,-87.835985,"2548 Thatcher Ave River Grove, IL 60171","$259,900 ",3.0,2.0,1179.0,118000.0,140000.0
5947,42.031504999999996,-88.102008,"901 Aimtree Pl Schaumburg, IL 60194","$294,900 ",3.0,2.0,1268.0,121000.0,140000.0
5948,42.004909999999995,-87.98259300000002,"547 Birchwood Ave Elk Grove Village, IL 60007","$244,900 ",3.0,2.0,1812.0,125000.0,173000.0
5949,42.106245,-88.127798,"1935 Driftwood Ct Hoffman Estates, IL 60192","$409,900 ",4.0,2.5,2211.0,71500.0,100000.0
5950,42.01267100000001,-87.82287,"117 Elmore St Park Ridge, IL 60068","$974,900 ",4.0,3.5,3600.0,115000.0,90000.0
