latitude,longitude,Address,List_Price,beds,baths,sq_ft
41.909005,-87.626579,"1440 N Lake Shore Dr Apt 12G Chicago, IL 60610","$315,900 ",1.0,1.0,862
41.95488,-87.69939000000002,"4041 N Mozart St Unit 2 Chicago, IL 60618","$224,900 ",2.0,1.0,1
41.896243,-87.807401,"910 Bonnie Brae Pl River Forest, IL 60305","$1,525,000 ",4.0,2.5,"2,795"
41.605416,-87.830042,"15706 Orlan Brook Dr Unit 167 Orland Park, IL 60462","$122,500 ",2.0,1.5,"1,100"
41.929036,-87.695992,"2720 W Logan Blvd Chicago, IL 60647","$529,000 ",3.0,1.5,"3,000"
41.651711,-87.967851,"32 Sawgrass Dr Lemont, IL 60439","$1,025,000 ",5.0,6.0,"7,320"
42.017933,-87.756775,"5145 Jerome Ave Skokie, IL 60077","$409,000 ",3.0,2.0,"1,282"
42.033983,-87.899587,"1040 S 2nd Ave Des Plaines, IL 60016","$249,000 ",3.0,1.0,"1,500"
42.0342523,-88.1669094,"557 E Shag Bark Ln Apt D Streamwood, IL 60107","$139,900 ",2.0,2.0,900
42.060384,-88.211773,"5264 Landers Dr Hoffman Estates, IL 60192","$474,900 ",4.0,2.5,"2,911"
42.0590907,-87.8585548,"9353 Brockton Ln # B2 Des Plaines, IL 60016","$225,000 ",3.0,2.0,"1,200"
41.814237,-87.801404,"7130 43rd St Stickney, IL 60402","$169,000 ",3.0,1.0,920
41.922149,-87.795957,"6817 W Medill Ave Chicago, IL 60707","$349,000 ",3.0,2.0,"1,458"
41.913264,-87.684422,"2251 W Saint Paul Ave Apt 4E Chicago, IL 60647","$549,900 ",3.0,2.0,"1,850"
41.775785,-87.714795,"3647 W 64th Pl Chicago, IL 60629","$225,000 ",3.0,2.0,"1,715"
41.610664,-87.764812,"15444 David Ln Oak Forest, IL 60452","$179,900 ",3.0,1.5,"1,416"
41.665401,-87.975623,"12228 Sumner St Lemont, IL 60439","$300,000 ",3.0,2.5,"1,879"
41.729894,-87.814513,"7800 W 89th St Apt 202 Hickory Hills, IL 60457","$162,900 ",2.0,2.0,"1,375"
41.9185238,-87.6395103,"420 W Armitage Ave # A101 Chicago, IL 60614","$1,335,000 ",3.0,2.5,2.5
42.128034,-87.742125,"70 Harbor St Glencoe, IL 60022","$5,500,000 ",5.0,7.5,"7,539"
41.705948,-87.761359,"10221 Major Ave Apt 202 Oak Lawn, IL 60453","$116,900 ",2.0,2.0,"1,200"
41.87873,-87.776715,"534 Lyman Ave Oak Park, IL 60304","$419,000 ",3.0,2.5,"1,344"
42.002139,-87.820966,"7762 W North Shore Ave Chicago, IL 60631","$419,900 ",4.0,2.0,"2,213"
42.002347,-87.753916,"6645 N Le Mai Ave Lincolnwood, IL 60712","$1,095,000 ",5.0,4.5,"4,000"
41.77074289999999,-87.5877253,"6825 S Harper Ave # 1s Chicago, IL 60637","$130,000 ",2.0,2.0,"1,200"
42.012818,-88.143064,"7904 Strathmore Ln Hanover Park, IL 60133","$249,900 ",4.0,1.5,"1,980"
41.867594,-87.786135,"1136 Gunderson Ave Oak Park, IL 60304","$563,000 ",3.0,2.5,2.5
41.866284,-87.788022,"1169 S Scoville Ave Oak Park, IL 60304","$409,900 ",4.0,2.0,"1,502"
41.547705,-87.67265400000002,"2310 Marston Ln Flossmoor, IL 60422","$149,900 ",3.0,2.5,"1,500"
41.658924,-87.988716,"1063 Covington Dr Lemont, IL 60439","$429,900 ",4.0,3.5,"3,327"
42.000212,-88.13537600000002,"7039 Longmeadow Ln Hanover Park, IL 60133","$284,900 ",4.0,2.5,"2,426"
41.97577,-87.803844,"7036 W Foster Ave Chicago, IL 60656","$649,000 ",7.0,4.0,"4,800"
42.042475,-87.914975,"549 S Warrington Rd Des Plaines, IL 60016","$319,900 ",3.0,2.0,"1,600"
41.621882,-87.53634,"504 Gordon Ave Calumet City, IL 60409","$124,900 ",3.0,2.0,"1,200"
42.081529,-88.047685,"2659 Smith St Rolling Meadows, IL 60008","$169,900 ",2.0,1.0,"1,050"
41.724945,-87.67890600000001,"9250 S Bell Ave Chicago, IL 60643","$399,000 ",3.0,1.5,"1,919"
41.616244,-87.712223,"15212 Hamlin Ave Midlothian, IL 60445","$99,000 ",3.0,1.5,"1,205"
41.830101,-87.855692,"3324 Grand Blvd Brookfield, IL 60513","$369,000 ",4.0,2.5,"2,274"
41.912428,-87.7049261,"1712 N Albany Ave # 3 Chicago, IL 60647","$325,000 ",2.0,2.0,"1,100"
41.873061,-87.629898,"680 S Federal St Apt 702 Chicago, IL 60605","$290,000 ",2.0,2.0,2
42.07512,-88.040048,"4541 Tall Oaks Ln Rolling Meadows, IL 60008","$599,000 ",3.0,2.5,"3,300"
41.633841,-87.590935,"14340 Minerva Ave Dolton, IL 60419","$102,000 ",4.0,2.0,972
41.635796,-87.54052,"14241 S Green Bay Ave Burnham, IL 60633","$83,500 ",2.0,1.0,"1,230"
41.78342,-87.599975,"6122 S Greenwood Ave Apt 1S Chicago, IL 60637","$350,000 ",4.0,3.0,3
42.070328,-87.9839,"745 S Vail Ave Arlington Heights, IL 60005","$299,900 ",3.0,1.5,1.5
41.748474,-87.64240500000002,"8011 S Emerald Ave Chicago, IL 60620","$104,900 ",3.0,1.0,900
41.937397,-87.638366,"339 W Barry Ave Apt 16B Chicago, IL 60657","$284,900 ",1.0,1.0,"1,100"
41.895775,-87.642217,"500 W Superior St Unit 813 Chicago, IL 60654","$549,000 ",2.0,2.0,"1,220"
42.072045,-87.817487,"2344 Dewes St Glenview, IL 60025","$1,099,000 ",5.0,4.5,"4,107"
41.8966905,-87.6718866,"821 N Wood St # 1 Chicago, IL 60622","$499,000 ",3.0,2.5,2.5
41.897844,-87.62234000000002,"180 E Pearson St Apt 4603 Chicago, IL 60611","$800,000 ",2.0,2.0,"1,775"
41.888835,-87.63189,"345 N La Salle Dr Apt 2207 Chicago, IL 60654","$329,000 ",1.0,1.0,900
41.998919,-87.80540400000002,"7110 W Schreiber Ave Chicago, IL 60631","$529,900 ",3.0,3.5,"2,284"
42.001085,-87.81895,"6637 N Oshkosh Ave Chicago, IL 60631","$399,999 ",4.0,3.0,"1,850"
42.05937700000001,-87.716219,"2306 Lincolnwood Dr Evanston, IL 60201","$879,000 ",5.0,2.5,"2,834"
41.545422,-87.729439,"4625 189th St Country Club Hills, IL 60478","$149,900 ",4.0,2.5,"2,251"
42.129985,-87.970461,"3006 N Dryden Pl Arlington Heights, IL 60004","$300,000 ",3.0,2.0,2
41.559828,-87.778775,"18136 Rita Rd Apt 3C Tinley Park, IL 60477","$145,000 ",2.0,2.0,"1,647"
42.102566,-87.73763199999998,"887 Ash St Winnetka, IL 60093","$1,295,000 ",4.0,3.5,"3,045"
42.002885,-87.823033,"115 Columbia Ave Park Ridge, IL 60068","$704,000 ",4.0,2.5,"2,330"
42.034453000000006,-88.175832,"146 N Oltendorf Rd Streamwood, IL 60107","$157,900 ",3.0,1.5,"1,184"
41.531485,-87.81304499999997,"8079 Stonegate Dr Tinley Park, IL 60487","$325,000 ",4.0,2.5,"2,898"
42.043025,-87.90682199999998,"543 Orchard Ct Des Plaines, IL 60016","$289,000 ",3.0,1.5,1.5
42.094915,-88.11454599999998,"3966 Bordeaux Dr Hoffman Estates, IL 60192","$499,900 ",4.0,2.5,"2,688"
41.795504,-87.582967,"5492 S Everett Ave # 1 Chicago, IL 60615","$390,000 ",4.0,3.0,"2,500"
41.957681,-87.647042,"4170 N Marine Dr Apt 5C Chicago, IL 60613","$224,500 ",1.0,1.0,957
41.780032,-87.669925,"6239 S Honore St Chicago, IL 60636","$35,000 ",4.0,2.0,2
42.079437,-87.792856,"1349 E Lake Ave Glenview, IL 60025","$449,000 ",4.0,3.0,"2,227"
42.013847,-87.859504,"44 Park Ln Unit 232 Park Ridge, IL 60068","$312,900 ",2.0,2.0,"1,690"
42.033134,-87.76645400000002,"8339 Central Ave Morton Grove, IL 60053","$318,000 ",3.0,2.0,"1,320"
42.075557,-87.83244599999998,"3004 Grove St Glenview, IL 60025","$429,000 ",3.0,2.0,"1,798"
41.738423,-87.89033,"8308 Willow West Dr Willow Springs, IL 60480","$419,000 ",3.0,2.5,"2,000"
41.584106,-87.88694,"11019 W 168th St Orland Park, IL 60467","$449,900 ",4.0,2.5,"3,900"
41.771152,-87.646134,"6744 S Green St Chicago, IL 60621","$9,900 ",5.0,2.0,2
41.636986,-87.840265,"9000 W 140th St Apt 2A Orland Park, IL 60462","$115,000 ",2.0,1.0,"1,050"
41.999418,-88.165186,"676 Maple Dr Streamwood, IL 60107","$237,000 ",4.0,2.5,"2,084"
41.722792,-87.69853499999998,"3050 W 94th St Evergreen Park, IL 60805","$229,900 ",3.0,2.0,"1,062"
42.099713,-87.92358,"508 Claire Ln Prospect Heights, IL 60070","$700,000 ",5.0,4.5,"4,175"
41.874851,-87.641703,"500 S Clinton St Apt 341 Chicago, IL 60607","$219,900 ",1.0,1.0,800
41.832749,-87.61875699999999,"3449 S Giles Ave Chicago, IL 60616","$429,000 ",3.0,3.0,"2,100"
41.901338,-87.62886999999998,"1030 N State St Apt 33B Chicago, IL 60610","$489,000 ",1.0,2.0,"1,000"
42.064254,-87.72120699999998,"3112 Central St Evanston, IL 60201","$679,000 ",4.0,4.0,"3,246"
41.711088,-87.736408,"4612 W 100th St Oak Lawn, IL 60453","$210,000 ",4.0,1.5,"1,485"
41.7432,-87.604136,"8324 S Maryland Ave Chicago, IL 60619","$77,000 ",2.0,2.0,"1,080"
42.004007,-87.698944,"6730 N Fairfield Ave Chicago, IL 60645","$249,900 ",2.0,1.0,"1,140"
41.731095,-87.634621,"8951 S Eggleston Ave Chicago, IL 60620","$137,900 ",2.0,1.5,931
41.779998,-87.775593,"6148 S Moody Ave Chicago, IL 60638","$295,000 ",4.0,1.5,"1,150"
41.562092,-87.566264,"2064 183rd Pl Lansing, IL 60438","$238,900 ",3.0,3.0,"2,650"
41.577664,-87.849944,"9508 Perth Cir Tinley Park, IL 60487","$319,900 ",4.0,4.0,"2,191"
41.7068113,-87.7480762,"5037 Harnew Rd S Oak Lawn, IL 60453","$317,900 ",3.0,3.0,"1,610"
41.586267,-87.771135,"16806 Gaynelle Rd Tinley Park, IL 60477","$248,000 ",3.0,1.5,"1,987"
41.708084,-87.643724,"10219 S Green St Chicago, IL 60643","$187,900 ",4.0,2.0,"1,150"
41.530248,-87.640815,"121 S Normandy Dr Chicago Heights, IL 60411","$99,900 ",3.0,1.0,"1,071"
41.794972,-87.90607,"5200 Fair Elms Ave Western Springs, IL 60558","$619,000 ",4.0,2.5,"2,700"
41.725261,-87.61336899999998,"9308 S Vernon Ave Chicago, IL 60619","$185,000 ",2.0,1.5,"1,466"
41.71089,-87.773837,"9956 Moody Ave Oak Lawn, IL 60453","$146,900 ",3.0,1.0,840
41.799979,-87.865022,"741 8th Ave La Grange, IL 60525","$334,000 ",3.0,2.5,2.5
42.00956,-87.786103,"7085 N Caldwell Ave Chicago, IL 60646","$299,900 ",3.0,2.0,"1,066"
41.605569,-87.537926,"989 Hirsch Blvd Calumet City, IL 60409","$159,900 ",4.0,2.0,"1,431"
41.890187,-87.626752,"440 N Wabash Ave Apt 4710 Chicago, IL 60611","$349,900 ",1.0,1.0,807
42.082887,-87.80054,"1512 Pebblecreek Dr Glenview, IL 60025","$339,000 ",3.0,2.5,2.5
41.664419,-87.65329799999998,"12611 S Throop St Calumet Park, IL 60827","$129,900 ",3.0,1.5,"1,036"
41.60691,-87.663676,"128 W 155th Pl Harvey, IL 60426","$85,000 ",3.0,1.0,"1,322"
41.628273,-87.718707,"14501 Keystone Ave Apt 5 Midlothian, IL 60445","$35,900 ",1.0,1.0,600
41.873147,-87.63324899999998,"701 S Wells St Apt 1608 Chicago, IL 60607","$335,000 ",2.0,2.0,"1,250"
41.592613,-87.726281,"16484 Brenden Ln Oak Forest, IL 60452","$220,000 ",4.0,2.0,"1,126"
41.9720821,-87.67947769999999,"4950 N Damen Ave # 1 Chicago, IL 60625","$645,000 ",3.0,2.5,2.5
41.954798,-87.727281,"4037 N Pulaski Rd Apt 3C Chicago, IL 60641","$275,000 ",2.0,2.0,2
42.0315699,-88.1526391,"2916 Heatherwood Dr # 19086 Schaumburg, IL 60194","$184,000 ",2.0,2.5,"1,450"
41.893722,-87.78043199999998,"415 N Lombard Ave Oak Park, IL 60302","$379,900 ",3.0,2.0,"1,430"
42.002597,-88.130983,"1073 Countryside Dr Hanover Park, IL 60133","$240,000 ",3.0,2.0,"1,157"
41.994642,-87.686978,"6215 N Oakley Ave Apt 1 Chicago, IL 60659","$225,000 ",3.0,2.0,"1,600"
41.937583,-87.770973,"3129 N Menard Ave Chicago, IL 60634","$368,000 ",7.0,3.0,"2,800"
41.906804,-87.7869,"1128 N Elmwood Ave Oak Park, IL 60302","$450,000 ",3.0,2.5,2.5
41.732512,-87.889454,"10973 Ursula Dr Willow Springs, IL 60480","$359,000 ",3.0,1.5,"1,057"
41.547583,-87.530964,"3525 191st Pl Lansing, IL 60438","$149,400 ",3.0,2.0,"1,600"
42.028585,-88.08241,"73 Pleasant Dr Schaumburg, IL 60194","$569,000 ",4.0,2.5,"3,019"
41.565925,-87.606927,"220 Mallette Ave Thornton, IL 60476","$144,900 ",3.0,2.0,"1,138"
41.627445,-87.723035,"14558 Keeler Ave Midlothian, IL 60445","$189,900 ",3.0,2.0,"1,200"
41.618622,-87.593088,"15239 Ingleside Ave South Holland, IL 60473","$165,000 ",4.0,2.5,"1,690"
41.93397,-87.74128,"2916 N Kolmar Ave Chicago, IL 60641","$293,000 ",4.0,2.0,"1,759"
42.014385,-88.214168,"1522 Yellowstone Dr Streamwood, IL 60107","$235,000 ",3.0,2.5,"1,632"
42.071532,-87.858299,"4146 Cove Ln Apt D Glenview, IL 60025","$225,000 ",2.0,2.0,2
41.606531,-87.603314,"526 Riverview Dr South Holland, IL 60473","$289,900 ",5.0,3.0,"3,178"
42.134544,-87.840436,"1010 Woodbine Ln Northbrook, IL 60062","$849,000 ",5.0,3.0,"3,772"
41.953537,-87.81061,"4015 N Odell Ave Norridge, IL 60706","$275,000 ",3.0,1.0,"1,094"
42.088028,-88.102037,"3535 Hillside Ct Hoffman Estates, IL 60192","$315,000 ",4.0,2.0,"2,432"
41.621482,-87.558219,"512 Saginaw Ave Calumet City, IL 60409","$130,000 ",3.0,1.5,"1,250"
42.131742,-87.994656,"3034 N Kennicott Ave Arlington Heights, IL 60004","$305,000 ",3.0,1.5,"1,474"
42.086471,-88.088474,"340 Castlewood Ct Hoffman Estates, IL 60067","$524,000 ",4.0,2.5,"3,420"
42.134049,-88.034988,"224 E Cedarwood Ct Palatine, IL 60067","$239,000 ",4.0,2.5,"1,382"
41.933508,-87.70536899999998,"2850 N Albany Ave Apt 2N Chicago, IL 60618","$325,000 ",2.0,2.0,"1,000"
42.121214,-88.025009,"737 E Tahoe Trl Palatine, IL 60074","$370,000 ",4.0,2.5,"2,717"
41.696567,-87.64802399999998,"1015 W 108th Pl Chicago, IL 60643","$59,000 ",6.0,2.5,"2,206"
41.658758,-87.73658,"4709 W 128th St Alsip, IL 60803","$219,900 ",4.0,2.0,"2,262"
41.940655,-87.639882,"3200 N Lake Shore Dr Apt 507 Chicago, IL 60657","$499,900 ",3.0,2.0,"1,800"
42.043887,-87.762817,"5428 Suffield Ct Skokie, IL 60077","$259,900 ",2.0,2.0,"1,098"
41.956541,-87.82038299999998,"4213 N Ozark Ave Norridge, IL 60706","$519,000 ",4.0,3.5,"2,135"
41.596296,-87.545023,"1335 Imperial Ave Calumet City, IL 60409","$99,900 ",3.0,1.5,"1,147"
41.839486,-87.90615799999998,"2713 Burton Dr Westchester, IL 60154","$318,000 ",3.0,2.5,"1,468"
42.02709,-88.20164399999999,"15 Eagle Ct Streamwood, IL 60107","$439,900 ",5.0,2.5,"3,100"
41.660856,-87.861393,"12605 S Kinvarra Dr Palos Park, IL 60464","$775,000 ",5.0,4.5,"5,056"
41.962793,-87.714764,"3435 W Sunnyside Ave Apt 3W Chicago, IL 60625","$239,000 ",2.0,1.5,965
41.910243,-87.895207,"112 N Harold Ave Northlake, IL 60164","$239,900 ",3.0,2.0,"1,115"
41.707683,-87.54046899999999,"10316 S Avenue O Chicago, IL 60617","$94,900 ",3.0,1.5,"1,040"
41.712881,-87.815061,"7843 W 98th St Hickory Hills, IL 60457","$169,900 ",2.0,1.5,"1,135"
41.9744888,-87.668061,"5101 N Clark St # 2 Chicago, IL 60640","$269,900 ",3.0,1.0,"1,450"
41.553063,-87.78108,"18619 W Point Dr Tinley Park, IL 60477","$229,828 ",4.0,3.5,"1,721"
42.045486,-87.951171,"1015 S Lancaster St Mount Prospect, IL 60056","$399,900 ",4.0,2.5,"2,372"
41.515121,-87.74332,"623 Depaul Ave Matteson, IL 60443","$259,900 ",4.0,3.5,"2,414"
41.478634,-87.69925,"324 Blackhawk Dr Park Forest, IL 60466","$54,000 ",2.0,1.0,949
41.82538,-87.87610600000002,"605 N Spring Ave La Grange Park, IL 60526","$347,900 ",3.0,1.0,1
41.71206,-87.625683,"10017 S Perry Ave Chicago, IL 60628","$69,900 ",2.0,1.0,880
41.481712,-87.695018,"322 Sauk Trl Park Forest, IL 60466","$69,900 ",3.0,1.5,"1,170"
41.559184,-87.78658,"6916 183rd St Tinley Park, IL 60477","$229,900 ",3.0,1.0,"1,260"
41.954293,-87.647166,"655 W Irving Park Rd Apt 510 Chicago, IL 60613","$286,400 ",2.0,2.0,"1,150"
41.9330205,-87.6403989,"1509 W Diversey Pkwy # A Chicago, IL 60614","$449,000 ",2.0,2.5,"1,700"
42.09323300000001,-87.94853,"803 Butternut Ln Apt D Mount Prospect, IL 60056","$199,000 ",2.0,2.0,"1,300"
41.907732,-87.63051999999998,"1366 N Dearborn St Apt 9B Chicago, IL 60610","$339,000 ",1.0,1.0,"1,000"
41.899699,-87.619519,"900 N Lake Shore Dr Apt 1510 Chicago, IL 60611","$279,000 ",1.0,1.0,876
41.9019545,-87.67203099999999,"1117 N Wood St # 1 Chicago, IL 60622","$699,000 ",4.0,3.0,"2,500"
41.731804,-87.606484,"713 E 89th Pl Chicago, IL 60619","$129,000 ",3.0,2.0,"1,325"
42.054216,-87.718197,"9520 Central Park Ave Evanston, IL 60203","$750,000 ",5.0,3.5,"3,804"
41.566499,-87.888263,"17754 Bernard Dr Apt 3D Orland Park, IL 60467","$164,500 ",2.0,2.0,"1,200"
41.971455,-87.77283299999998,"5757 W Higgins Ave Apt 3W Chicago, IL 60630","$189,900 ",2.0,2.0,"1,200"
42.00613,-88.120791,"1028 Westover Ln Schaumburg, IL 60193","$284,900 ",3.0,2.0,"1,534"
41.877472,-87.807334,"505 Marengo Ave Forest Park, IL 60130","$569,000 ",3.0,2.5,"3,551"
41.894879,-87.822544,"826 Forest Ave River Forest, IL 60305","$735,000 ",5.0,4.0,"2,600"
41.95316500000001,-87.648945,"724 W Sheridan Rd Apt 1S Chicago, IL 60613","$200,000 ",1.0,1.0,"1,000"
42.043718,-87.932097,"414 Westmere Rd Des Plaines, IL 60016","$499,000 ",3.0,2.0,"2,117"
42.017545,-88.212356,"7 Sequoia Ct Streamwood, IL 60107","$350,000 ",5.0,3.5,"2,540"
41.927276,-87.86555200000002,"2639 Leona St Franklin Park, IL 60131","$285,000 ",3.0,2.0,"1,463"
42.01173,-87.8305,"50 N Northwest Hwy Unit 309 Park Ridge, IL 60068","$759,000 ",3.0,3.0,"2,539"
42.050157,-87.823433,"9315 Michael Ct Morton Grove, IL 60053","$399,900 ",5.0,2.5,"1,712"
41.794268,-87.731415,"5421 S Kolin Ave Chicago, IL 60632","$189,900 ",4.0,2.0,2
41.80819,-87.81378199999997,"7717 45th Pl Lyons, IL 60534","$50,000 ",2.0,1.0,1
41.480459,-87.69479100000002,"318 Marquette St Park Forest, IL 60466","$59,500 ",3.0,1.0,"1,088"
41.588393,-87.61018100000003,"16835 Wausau Ct South Holland, IL 60473","$209,900 ",3.0,2.0,"1,100"
41.870538,-87.711835,"3427 W Polk St Chicago, IL 60624","$169,900 ",3.0,2.5,"1,746"
41.669627,-87.96984599999998,"11944 Pine Ave Lemont, IL 60439","$409,999 ",3.0,2.5,2.5
41.681663,-87.659948,"11647 S Justine St Chicago, IL 60643","$99,900 ",4.0,2.0,"1,100"
42.063607,-87.977109,"1113 S Belmont Ave Arlington Heights, IL 60005","$389,999 ",3.0,2.0,"1,643"
41.593032,-87.77940699999998,"16409 Clark Ln Tinley Park, IL 60477","$199,950 ",3.0,1.5,"1,078"
41.621149,-87.556241,"523 Marquette Ave Calumet City, IL 60409","$162,400 ",4.0,2.5,"1,260"
41.80167700000001,-87.828058,"4914 Grand Ave Mc Cook, IL 60525","$199,900 ",3.0,1.0,"1,396"
41.916386,-87.718839,"1931 N Lawndale Ave Chicago, IL 60647","$685,000 ",4.0,3.5,"3,000"
41.978337,-87.692187,"5321 N Lincoln Ave Apt 2D Chicago, IL 60625","$349,000 ",2.0,2.0,"1,520"
41.735482,-87.732029,"8633 S Kenneth Ave Chicago, IL 60652","$235,000 ",5.0,2.0,"1,279"
41.553653,-87.716587,"2304 Windsor Ln Country Club Hills, IL 60478","$95,000 ",4.0,2.5,"1,704"
41.965028,-87.662797,"4550 N Malden St Apt 2W Chicago, IL 60640","$275,000 ",2.0,2.0,"1,250"
42.002434,-88.037501,"1058 Carpenter Ct Elk Grove Village, IL 60007","$299,900 ",6.0,3.0,"3,050"
42.02256,-87.818473,"200 E Lahon St Park Ridge, IL 60068","$409,900 ",4.0,2.0,"1,300"
41.95079490000001,-87.6789355,"3806 N Damen Ave # 1 Chicago, IL 60618","$679,000 ",3.0,3.0,"2,700"
41.654356,-87.96817800000002,"42 Lahinch Dr Lemont, IL 60439","$339,900 ",3.0,3.5,"1,966"
41.598197,-87.837804,"16100 Haven Ave Orland Hills, IL 60487","$208,900 ",4.0,2.0,"1,600"
41.680512,-87.926967,"22 115th St Lemont, IL 60439","$598,000 ",4.0,2.5,"3,236"
41.981661,-87.654496,"5455 N Sheridan Rd Apt 3104 Chicago, IL 60640","$178,000 ",1.0,1.0,850
42.09412,-87.975226,"909 N Douglas Ave Arlington Heights, IL 60004","$429,900 ",4.0,3.0,"1,836"
41.993674,-88.039392,"1463 Morgan Dr Elk Grove Village, IL 60007","$459,000 ",4.0,3.5,"2,708"
41.959502,-87.72008000000002,"4307 N Lawndale Ave Chicago, IL 60618","$309,900 ",3.0,2.0,"1,010"
42.041573,-87.897192,"1086 Walter Ave Des Plaines, IL 60016","$207,500 ",2.0,1.0,900
41.71905,-87.69896899999998,"9551 S Albany Ave Evergreen Park, IL 60805","$89,000 ",2.0,1.0,832
41.688742,-87.827272,"16 Cour Marquis Palos Hills, IL 60465","$119,900 ",3.0,1.5,"1,240"
42.010704,-87.665029,"1362 W Greenleaf Ave Apt 1D Chicago, IL 60626","$175,000 ",2.0,1.0,1
42.017873,-88.151025,"260 Acorn Dr Streamwood, IL 60107","$164,500 ",3.0,1.5,"1,286"
41.683801,-87.748453,"5140 W 115th St Alsip, IL 60803","$199,900 ",3.0,2.0,"1,457"
42.011678,-87.678735,"1912 W Estes Ave Apt 1 Chicago, IL 60626","$259,900 ",2.0,2.0,"1,500"
42.0444,-87.898487,"1028 Hollywood Ave Des Plaines, IL 60016","$319,900 ",3.0,2.0,2
41.826827,-87.875475,"642 N Kensington Ave La Grange Park, IL 60526","$349,000 ",3.0,1.0,1
42.052048,-88.223681,"5680 Brentwood Dr Hoffman Estates, IL 60192","$459,800 ",4.0,2.5,"3,000"
41.51016,-87.63350600000003,"1138 Union Ave Chicago Heights, IL 60411","$84,900 ",2.0,1.5,"1,050"
41.544673,-87.601934,"50 S Willow Ln Glenwood, IL 60425","$138,900 ",4.0,2.0,"1,364"
41.911834000000006,-87.67102,"1641 N Hermitage Ave Chicago, IL 60622","$1,749,000 ",5.0,3.5,3.5
41.940487,-87.812529,"3325 N Osceola Ave Chicago, IL 60634","$385,000 ",4.0,3.0,3
41.809189,-87.744776,"4604 S La Crosse Ave Chicago, IL 60638","$219,900 ",3.0,2.0,"1,800"
41.623122,-87.530235,"480 Wentworth Ave Calumet City, IL 60409","$99,000 ",3.0,2.0,"1,150"
41.879916,-87.64177099999998,"125 S Jefferson St Unit 1209 Chicago, IL 60661","$321,000 ",1.0,1.5,"1,051"
41.9238854,-87.6449135,"626 W Belden Ave # 1 Chicago, IL 60614","$875,000 ",3.0,3.0,"3,115"
41.772587,-87.578064,"6726 S Euclid Ave Chicago, IL 60649","$699,000 ",5.0,3.5,"4,000"
41.875382,-87.90049599999998,"246 High Ridge Rd Hillside, IL 60162","$245,900 ",4.0,2.0,"1,751"
41.904122,-87.635708,"230 W Division St Apt 1106 Chicago, IL 60610","$299,230 ",1.0,1.0,890
42.020236,-87.850707,"710 N Hamlin Ave Park Ridge, IL 60068","$499,900 ",3.0,2.5,"2,046"
42.021964,-87.730352,"4050 Harvard Ter Skokie, IL 60076","$429,900 ",4.0,3.0,"2,006"
42.051437,-87.822185,"9401 Merrill Ave Morton Grove, IL 60053","$425,000 ",3.0,2.0,"1,782"
42.060281,-87.719513,"2336 Marcy Ave Evanston, IL 60201","$850,000 ",4.0,3.5,"2,804"
42.03112700000001,-87.727686,"8241 Crawford Ave Skokie, IL 60076","$409,000 ",5.0,2.5,"2,594"
41.560672,-87.640623,"18206 Hart Dr Apt 2A Homewood, IL 60430","$51,900 ",2.0,1.0,1
42.12007,-87.929478,"974 Shady Tree Ln Wheeling, IL 60090","$370,000 ",5.0,2.5,2.5
41.817689,-87.90481899999997,"3928 Central Ave Western Springs, IL 60558","$899,000 ",4.0,3.5,3.5
41.906182,-87.626273,"1313 N Ritchie Ct Apt 804 Chicago, IL 60610","$399,900 ",2.0,2.0,"1,285"
41.627601,-87.57206,"333 Chappel Ave Calumet City, IL 60409","$114,900 ",3.0,1.5,"1,300"
41.73808,-87.779535,"6355 W 84th Pl Burbank, IL 60459","$244,000 ",6.0,2.0,"1,776"
42.075239,-88.041793,"3420 Richnee Ln Rolling Meadows, IL 60008","$534,900 ",5.0,4.5,"3,400"
42.062818,-88.005624,"1126 S New Wilke Rd Apt 404 Arlington Heights, IL 60005","$90,000 ",1.0,1.0,750
42.035185,-88.175093,"171 N Oltendorf Rd Streamwood, IL 60107","$184,900 ",3.0,2.5,"1,480"
42.093735,-88.049748,"256 W Boardwalk Dr Palatine, IL 60067","$625,000 ",3.0,2.5,"2,872"
41.591907,-87.729164,"16470 Roy St Oak Forest, IL 60452","$167,500 ",3.0,2.0,"1,400"
41.704561,-87.704617,"10355 S Christiana Ave Chicago, IL 60655","$414,900 ",5.0,2.5,"2,177"
41.616578,-87.56064,"656 Hoxie Ave Calumet City, IL 60409","$114,500 ",4.0,2.5,"1,200"
41.892072,-87.675366,"1921 W Ohio St Chicago, IL 60622","$425,000 ",3.0,2.0,"1,007"
41.89291400000001,-87.641587,"600 N Kingsbury St Apt 1703 Chicago, IL 60654","$475,000 ",2.0,2.0,"1,285"
41.846966,-87.685152,"2451 S Western Ave Unit 3S Chicago, IL 60608","$219,900 ",2.0,2.0,"1,167"
42.116437,-87.998416,"2216 N Verde Dr Arlington Heights, IL 60004","$334,900 ",3.0,2.0,"1,800"
42.028927,-87.860388,"1210 Potter Rd Park Ridge, IL 60068","$529,000 ",3.0,2.5,2.5
42.049654,-87.729162,"4033 Lyons St Skokie, IL 60076","$325,000 ",3.0,1.5,"1,305"
41.626054,-87.59266600000002,"14801 Ellis Ave Dolton, IL 60419","$154,000 ",3.0,2.0,"1,200"
41.552457,-87.695883,"3241 185th Pl Homewood, IL 60430","$299,999 ",4.0,3.0,"2,000"
41.898453,-87.704986,"3120 W Walton St Unit 1 Chicago, IL 60622","$259,900 ",2.0,2.0,2
