,latitude,longitude,Address,List_Price,beds,baths,sq_ft
7772,41.757958,-87.61109599999999,"7515 S Rhodes Ave Chicago, IL 60619","$65,000 ",4.0,1.0,"1,583"
7773,41.754375,-87.593986,"7721 S Avalon Ave Chicago, IL 60619","$65,000 ",4.0,1.0,"1,100"
7774,41.76709,-87.594859,"7021 S Woodlawn Ave Chicago, IL 60637","$85,000 ",5.0,2.0,"1,763"
7775,41.753275,-87.557419,"7810 S Burnham Ave Chicago, IL 60649","$65,000 ",4.0,1.5,"1,700"
7776,41.753130999999996,-87.566601,"7810 S Yates Blvd Chicago, IL 60649","$65,000 ",4.0,1.5,"1,426"
7777,41.866199,-87.778187,"1177 S Taylor Ave Oak Park, IL 60304","$262,000 ",3.0,1.0,"1,374"
7778,41.794015,-87.5921,"5534 S Dorchester Ave Apt 1 Chicago, IL 60637","$235,000 ",2.0,1.0,1
7779,41.880895,-87.902612,"605 N Wolf Rd Apt E3 Hillside, IL 60162","$48,000 ",1.0,1.0,540
7780,41.691164,-87.709962,"3541 W 111th St Chicago, IL 60655","$339,000 ",,,
7781,41.572206,-87.744436,"5320 175th St Tinley Park, IL 60477","$399,900 ",3.0,2.0,"2,184"
7782,41.956952,-87.65419,"945 W Gordon Ter Apt Ge Chicago, IL 60613","$159,900 ",1.0,1.0,1
7783,41.875,-87.8049,"621 Harlem Ave Forest Park, IL 60130","$335,000 ",4.0,,
7784,41.898711999999996,-87.656922,"912 N Elston Ave Unit 306 Chicago, IL 60642","$419,000 ",2.0,2.0,2
7785,41.846449,-87.882452,"2309 Belleview Ave Westchester, IL 60154","$375,000 ",5.0,3.0,"3,500"
7786,41.638237,-87.708127,"14012 S Claire Blvd Robbins, IL 60472","$290,000 ",5.0,3.0,"3,200"
7787,42.020623,-88.14229,"344 Pembroke Ct Apt 1 Schaumburg, IL 60193","$169,500 ",2.0,2.0,"1,389"
7788,41.889593,-87.632997,"400 N La Salle Dr Apt 1602 Chicago, IL 60654","$500,000 ",2.0,2.0,"1,271"
7789,41.698915,-87.738069,"4705 W 106th Pl Oak Lawn, IL 60453","$199,900 ",2.0,1.5,"2,087"
7790,41.703511999999996,-87.735688,"10404 S Kenton Ave Oak Lawn, IL 60453","$259,900 ",4.0,2.0,"1,800"
7791,41.639258,-87.913775,"13740 Venetian Ct Orland Park, IL 60467","$289,900 ",3.0,1.5,"1,920"
7792,41.69385,-87.64764100000001,"1007 W 110th St Chicago, IL 60643","$110,000 ",3.0,1.5,"1,200"
7793,41.74297,-87.616799,"8324 S Calumet Ave Chicago, IL 60619","$255,000 ",5.0,4.0,"2,500"
7794,,,"1539 W School St # 2 Chicago, IL 60657","$830,000 ",4.0,,
7795,41.995172,-87.666904,"1441 W Thome Ave Chicago, IL 60660","$400,000 ",4.0,2.0,2
7796,42.06021,-87.98392,"1312 S Vail Ave Arlington Heights, IL 60005","$275,000 ",3.0,2.0,"1,215"
7797,41.754508,-87.569063,"7724 S Crandon Ave Chicago, IL 60649","$140,000 ",3.0,2.0,"1,228"
7798,41.783933000000005,-87.66832,"6030 S Hermitage Ave Chicago, IL 60636","$27,000 ",5.0,2.0,968
7799,41.760445000000004,-87.643457,"7336 S Emerald Ave Chicago, IL 60621","$219,000 ",6.0,,
7800,41.856472,-87.618923,"1901 S Calumet Ave Unit 807 Chicago, IL 60616","$575,000 ",3.0,2.0,"1,625"
7801,41.660336,-88.007903,"23 W Roberta St Lemont, IL 60439","$409,900 ",3.0,3.5,"2,288"
7802,41.577081,-87.791452,"17235 71st Ct Tinley Park, IL 60477","$269,900 ",3.0,2.0,"1,680"
7803,41.560635,-87.791605,"7120 182nd St Tinley Park, IL 60477","$259,900 ",3.0,3.0,"2,166"
7804,41.774414,-87.600576,"6619 S Ellis Ave Chicago, IL 60637","$264,900 ",4.0,3.0,"3,000"
7805,41.544243,-87.61538900000001,"101 S Wabash Ave Glenwood, IL 60425","$69,900 ",4.0,2.0,"1,000"
7806,41.64014,-87.61581899999999,"228 E 140th Pl Dolton, IL 60419","$69,900 ",3.0,2.0,"1,248"
7807,41.661676,-87.759684,"12660 S Parkside Ave Palos Heights, IL 60463","$254,900 ",3.0,2.0,"1,480"
7808,42.061732,-87.828086,"2817 Harrison St Glenview, IL 60025","$289,000 ",3.0,1.5,"1,872"
7809,41.862266999999996,-87.652925,"1033 W 14th Pl Unit 114 Chicago, IL 60608","$249,000 ",2.0,1.0,817
7810,41.893988,-87.809549,"755 William St River Forest, IL 60305","$439,000 ",4.0,1.5,"2,118"
7811,41.926973,-87.65039200000001,"2461 N Lincoln Ave Unit 2N Chicago, IL 60614","$639,000 ",3.0,2.0,"2,000"
7812,41.904925,-87.858645,"1718 N 20th Ave Melrose Park, IL 60160","$168,000 ",2.0,2.0,"1,000"
7813,41.761099,-87.589297,"7343 S Dante Ave Chicago, IL 60619","$215,000 ",6.0,,
7814,41.942091,-87.672506,"1733 W Henderson St Chicago, IL 60657","$1,239,000 ",7.0,,
7815,,,"310 S Michigan Ave Chicago, IL 60604","$4,000,000 ",3.0,3.5,"4,300"
7816,,,"310 S Michigan Ave Chicago, IL 60604","$565,000 ",3.0,2.0,"1,666"
7817,,,"310 S Michigan Ave Chicago, IL 60604","$1,925,000 ",3.0,2.5,2.5
7818,,,"310 S Michigan Ave Chicago, IL 60604","$489,900 ",2.0,2.0,"1,200"
7819,,,"310 S Michigan Ave Chicago, IL 60604","$1,250,000 ",3.0,3.0,"2,500"
7820,,,"310 S Michigan Ave Chicago, IL 60604","$2,295,000 ",3.0,3.0,"3,100"
7821,,,"310 S Michigan Ave Chicago, IL 60604","$4,000,000 ",3.0,3.5,"4,300"
7822,,,"310 S Michigan Ave Chicago, IL 60604","$565,000 ",3.0,2.0,"1,666"
7823,,,"310 S Michigan Ave Chicago, IL 60604","$1,925,000 ",3.0,2.5,2.5
7824,,,"310 S Michigan Ave Chicago, IL 60604","$489,900 ",2.0,2.0,"1,200"
7825,,,"310 S Michigan Ave Chicago, IL 60604","$1,250,000 ",3.0,3.0,"2,500"
7826,,,"310 S Michigan Ave Chicago, IL 60604","$2,295,000 ",3.0,3.0,"3,100"
7827,,,"310 S Michigan Ave Chicago, IL 60604","$4,000,000 ",3.0,3.5,"4,300"
7828,,,"310 S Michigan Ave Chicago, IL 60604","$565,000 ",3.0,2.0,"1,666"
7829,,,"310 S Michigan Ave Chicago, IL 60604","$1,925,000 ",3.0,2.5,2.5
7830,,,"310 S Michigan Ave Chicago, IL 60604","$489,900 ",2.0,2.0,"1,200"
7831,,,"310 S Michigan Ave Chicago, IL 60604","$1,250,000 ",3.0,3.0,"2,500"
7832,,,"310 S Michigan Ave Chicago, IL 60604","$2,295,000 ",3.0,3.0,"3,100"
7833,,,"310 S Michigan Ave Chicago, IL 60604","$4,000,000 ",3.0,3.5,"4,300"
7834,,,"310 S Michigan Ave Chicago, IL 60604","$565,000 ",3.0,2.0,"1,666"
7835,,,"310 S Michigan Ave Chicago, IL 60604","$1,925,000 ",3.0,2.5,2.5
7836,,,"310 S Michigan Ave Chicago, IL 60604","$489,900 ",2.0,2.0,"1,200"
7837,,,"310 S Michigan Ave Chicago, IL 60604","$1,250,000 ",3.0,3.0,"2,500"
7838,,,"310 S Michigan Ave Chicago, IL 60604","$2,295,000 ",3.0,3.0,"3,100"
7839,,,"310 S Michigan Ave Chicago, IL 60604","$4,000,000 ",3.0,3.5,"4,300"
7840,,,"310 S Michigan Ave Chicago, IL 60604","$565,000 ",3.0,2.0,"1,666"
7841,,,"310 S Michigan Ave Chicago, IL 60604","$1,925,000 ",3.0,2.5,2.5
7842,,,"310 S Michigan Ave Chicago, IL 60604","$489,900 ",2.0,2.0,"1,200"
7843,,,"310 S Michigan Ave Chicago, IL 60604","$1,250,000 ",3.0,3.0,"2,500"
7844,,,"310 S Michigan Ave Chicago, IL 60604","$2,295,000 ",3.0,3.0,"3,100"
7845,42.064098,-87.71216899999999,"2730 Central St Apt 3C Evanston, IL 60201","$217,500 ",2.0,2.0,"1,000"
7846,41.713954,-87.63972700000001,"9906 S Lowe Ave Chicago, IL 60628","$269,900 ",5.0,4.0,"1,846"
7847,41.575444,-87.84877900000001,"9429 Hitchcock Blvd Tinley Park, IL 60487","$304,000 ",4.0,3.5,"2,524"
7848,42.003519,-87.746597,"6725 N Keating Ave Lincolnwood, IL 60712","$379,000 ",3.0,2.0,"1,890"
7849,42.135014,-87.966505,"3227 N Volz Dr E Arlington Heights, IL 60004","$382,500 ",4.0,2.5,"2,537"
7850,41.899456,-87.642697,"925 N Larrabee St Apt 2N Chicago, IL 60610","$745,000 ",3.0,2.0,"2,200"
7851,41.907739,-87.69483699999999,"1438 N Washtenaw Ave Chicago, IL 60622","$899,900 ",4.0,3.5,"3,300"
7852,41.91697,-87.806901,"2019 N 72nd Ct Elmwood Park, IL 60707","$519,900 ",8.0,,
7853,41.770402000000004,-87.589989,"6834 S Dante Ave Chicago, IL 60637","$259,900 ",5.0,,
7854,42.020595,-87.856811,"728 Parkwood Ave Park Ridge, IL 60068","$309,900 ",3.0,1.0,"1,152"
7855,41.738555,-87.786766,"8417 Normandy Ave Burbank, IL 60459","$149,900 ",4.0,3.0,"1,434"
7856,41.483296,-87.691772,"274 Rich Rd Park Forest, IL 60466","$79,000 ",3.0,1.5,"1,930"
7857,41.899737,-87.85521700000001,"1403 N 18th Ave Melrose Park, IL 60160","$204,900 ",4.0,4.5,4.5
7858,41.670512,-87.791434,"12132 S 69th Ct Palos Heights, IL 60463","$180,000 ",3.0,2.0,2
7859,41.82418,-87.779436,"3730 Harvey Ave Berwyn, IL 60402","$180,000 ",2.0,1.0,1
7860,41.989323999999996,-87.73565500000001,"5930 N Sauganash Ln Chicago, IL 60646","$414,900 ",3.0,3.5,3.5
7861,41.653816,-87.952292,"12905 Parker Rd Lemont, IL 60439","$479,900 ",4.0,3.5,"3,087"
7862,41.845581,-87.889361,"2330 Downing Ave Westchester, IL 60154","$259,900 ",3.0,1.5,"1,348"
7863,42.004349,-87.98347700000001,"535 Cedar Ln Elk Grove Village, IL 60007","$265,000 ",4.0,2.0,"1,330"
7864,41.880589,-87.79948399999999,"430 Home Ave Apt 308S Oak Park, IL 60302","$115,000 ",1.0,1.0,900
7865,,,"9950 Grand Ave Franklin Park, IL 60131","$295,000 ",,,
7866,41.631201000000004,-87.620496,"14509 S Wabash Ave Riverdale, IL 60827","$99,000 ",5.0,1.0,"1,267"
7867,41.507524,-87.75917199999999,"5817 Amherst Pl Matteson, IL 60443","$205,000 ",4.0,3.0,"2,762"
7868,41.893775,-87.835447,"703 N 2nd Ave Maywood, IL 60153","$224,900 ",3.0,2.0,"1,650"
7869,41.919073,-87.805583,"2143 N Harlem Ave Frnt 117 Chicago, IL 60707","$150,000 ",2.0,1.0,1
7870,42.058815,-87.97905,"209 E Brett Ct Arlington Heights, IL 60005","$538,500 ",4.0,3.5,"2,731"
7871,41.942138,-87.669175,"1601 W School St Apt 304 Chicago, IL 60657","$489,900 ",2.0,2.0,"1,308"
7872,41.806602000000005,-87.586578,"4800 S Chicago Beach Dr Apt 802S Chicago, IL 60615","$99,000 ",1.0,1.0,800
7873,41.930339000000004,-87.639901,"2626 N Lakeview Ave Apt 2303 Chicago, IL 60614","$624,999 ",3.0,2.0,2
7874,42.022055,-87.667272,"7728 N Sheridan Rd Chicago, IL 60626","$550,000 ",3.0,2.0,"2,097"
7875,41.921729,-87.637814,"339 W Webster Ave Unit 8H Chicago, IL 60614","$889,000 ",3.0,2.0,"2,172"
7876,41.978347,-87.80854000000001,"7241 W Rascher Ave Chicago, IL 60656","$209,900 ",2.0,1.0,963
7877,41.89778,-87.690922,"2538 W Iowa St Chicago, IL 60622","$1,150,000 ",5.0,3.5,"3,615"
7878,42.006775,-87.811341,"6918 N Odell Ave Chicago, IL 60631","$399,000 ",4.0,1.5,"2,000"
7879,41.950216,-87.722964,"3800 N Hamlin Ave Chicago, IL 60618","$350,000 ",4.0,2.0,"1,800"
7880,42.026395,-88.123364,"14 Emerson Dr Schaumburg, IL 60194","$299,000 ",3.0,2.0,"1,686"
7881,41.984974,-87.805757,"5676 N Neva Ave Chicago, IL 60631","$539,000 ",5.0,3.0,"2,974"
7882,41.950863,-87.75273299999999,"5012 W Berenice Ave Chicago, IL 60641","$319,900 ",3.0,2.0,"1,700"
7883,41.962992,-87.77738199999999,"4526 N Austin Ave Chicago, IL 60630","$410,000 ",4.0,2.0,"1,094"
7884,42.010015,-87.80484200000001,"7071 W Touhy Ave Apt 604 Niles, IL 60714","$290,000 ",2.0,1.0,"1,300"
7885,42.072638,-87.827674,"2801 Glenview Rd Glenview, IL 60025","$599,000 ",4.0,2.0,2
7886,42.097032,-88.110729,"1285 W New Britton Dr Hoffman Estates, IL 60192","$300,000 ",4.0,2.5,"2,218"
7887,42.129173,-87.901697,"715 Astor Ln Unit 301 Wheeling, IL 60090","$213,900 ",2.0,2.0,"1,426"
7888,41.607212,-87.845022,"9214 Wherry Ln Orland Park, IL 60462","$175,000 ",2.0,2.5,2.5
7889,42.13881,-87.876492,"3950 Dundee Rd Apt 204 Northbrook, IL 60062","$180,000 ",2.0,2.0,2
7890,42.13664,-87.844303,"875 Huckleberry Ln Northbrook, IL 60062","$479,000 ",3.0,2.0,"1,624"
7891,41.693811,-87.709115,"10943 S Drake Ave Chicago, IL 60655","$459,900 ",5.0,3.5,"2,946"
7892,41.697334999999995,-87.704227,"3316 W 108th St Chicago, IL 60655","$274,900 ",3.0,2.0,"1,171"
7893,41.570904999999996,-87.884812,"17523 Allison Ln Orland Park, IL 60467","$350,000 ",3.0,2.0,"2,231"
7894,41.692188,-87.762608,"11001 Massasoit Ave Chicago Ridge, IL 60415","$205,000 ",4.0,1.0,1
7895,41.480005,-87.729359,"22536 Latonia Ct Richton Park, IL 60471","$145,000 ",3.0,1.0,"1,210"
7896,41.720849,-87.828075,"9340 S 84th Ave Hickory Hills, IL 60457","$485,000 ",5.0,3.0,"3,000"
7897,41.942078,-87.757531,"5217 W Roscoe St Chicago, IL 60641","$409,900 ",5.0,3.0,"2,532"
7898,41.944844,-87.67885,"3454 N Damen Ave Chicago, IL 60618","$749,000 ",5.0,,
7899,42.076458,-87.97606400000001,"454 S Banbury Rd Arlington Heights, IL 60005","$1,600,000 ",5.0,4.5,"4,100"
7900,41.898804999999996,-87.61955,"260 E Chestnut St Apt 614 Chicago, IL 60611","$155,000 ",,1.0,1
7901,42.028987,-88.09557099999999,"120 Pleasant St Hoffman Estates, IL 60169","$254,900 ",3.0,2.0,"1,888"
7902,41.749908000000005,-87.657015,"7917 S Ada St Chicago, IL 60620","$45,000 ",3.0,1.5,"1,550"
7903,42.126697,-87.82301600000001,"1722 Elm Ave Northbrook, IL 60062","$785,000 ",5.0,4.5,"4,130"
7904,41.746635999999995,-87.762788,"8005 Major Ave Burbank, IL 60459","$325,000 ",3.0,2.0,"1,600"
7905,41.892466,-87.709774,"617 N Christiana Ave Chicago, IL 60624","$179,900 ",4.0,2.0,"1,400"
7906,42.063463,-87.863148,"9516 Forest Pl Des Plaines, IL 60016","$279,900 ",4.0,3.0,"2,683"
7907,41.978651,-87.789372,"5338 N Natchez Ave Chicago, IL 60656","$739,900 ",5.0,3.5,"3,600"
7908,41.880099,-87.65371,"1045 W Monroe St Unit 1 Chicago, IL 60607","$1,089,000 ",3.0,3.0,"2,700"
7909,42.124212,-87.973426,"715 E Hintz Rd Arlington Heights, IL 60004","$479,999 ",4.0,2.5,"2,365"
7910,41.587498,-87.759761,"16721 Trail View Ct Tinley Park, IL 60477","$190,000 ",3.0,2.5,"1,884"
7911,41.861777000000004,-87.629791,"61 W 15th St Apt 807 Chicago, IL 60605","$526,000 ",2.0,2.0,2
7912,42.084243,-87.912334,"1015 N Sycamore Ln Mount Prospect, IL 60056","$350,000 ",3.0,2.5,"1,901"
7913,41.61962,-87.83648199999999,"14906 Poplar Rd Orland Park, IL 60462","$318,900 ",3.0,3.0,"2,100"
7914,42.106021000000005,-88.07615899999999,"1329 W Kenilworth Ave Palatine, IL 60067","$499,900 ",5.0,2.5,"3,000"
7915,41.867557,-87.79226700000001,"1134 S Euclid Ave Oak Park, IL 60304","$519,000 ",4.0,2.5,2.5
7916,41.847621000000004,-87.788001,"2333 East Ave Berwyn, IL 60402","$274,999 ",3.0,1.0,"1,494"
7917,41.940804,-87.7152,"3515 W School St Chicago, IL 60618","$470,000 ",5.0,3.0,3
7918,41.991933,-87.654687,"6033 N Sheridan Rd Apt 15D Chicago, IL 60660","$255,000 ",2.0,2.0,"1,600"
7919,41.966737,-87.72290600000001,"3756 W Leland Ave Apt 1N Chicago, IL 60625","$270,000 ",2.0,2.0,2
7920,41.802514,-87.863896,"621 9th Ave La Grange, IL 60525","$304,999 ",3.0,2.0,"1,173"
7921,42.043139000000004,-87.777151,"8909 McVicker Ave Morton Grove, IL 60053","$289,000 ",3.0,2.0,"1,134"
7922,41.521386,-87.640793,"528 Coolidge St S Chicago Heights, IL 60411","$114,000 ",3.0,1.0,"1,074"
7923,41.598103,-87.800168,"7415 161st St Tinley Park, IL 60477","$225,000 ",3.0,2.5,"1,656"
7924,41.593798,-87.856494,"16257 Hummingbird Hill Dr Orland Park, IL 60467","$299,000 ",3.0,2.0,"2,487"
7925,41.549188,-87.532451,"3451 190th Pl Lansing, IL 60438","$155,000 ",3.0,2.0,"1,104"
7926,42.084734000000005,-88.064623,"5902 Prairie Ln Palatine, IL 60067","$519,900 ",4.0,2.5,"2,921"
7927,42.081891999999996,-87.949786,"2630 E Bel Aire Dr Apt 303 Arlington Heights, IL 60004","$215,000 ",2.0,2.0,"1,500"
7928,42.05708,-88.01332,"5400 Carriageway Dr Apt 104 Rolling Meadows, IL 60008","$95,000 ",1.0,1.0,750
7929,41.965877,-87.70625,"4642 N Albany Ave Apt 1W Chicago, IL 60625","$149,000 ",1.0,1.0,1
7930,42.059582,-87.803067,"215 Neva Ave Glenview, IL 60025","$450,000 ",3.0,2.0,2
7931,41.944643,-87.669163,"3444 N Ashland Ave Apt 4N Chicago, IL 60657","$449,900 ",2.0,2.0,2
7932,41.827665,-87.857714,"9424 Washington Ave Brookfield, IL 60513","$255,000 ",3.0,2.0,"1,290"
7933,41.530862,-87.552637,"20078 Lakewood Ave Lynwood, IL 60411","$164,900 ",3.0,1.5,1.5
7934,41.979503,-87.679778,"5350 N Damen Ave Unit B Chicago, IL 60625","$407,000 ",2.0,2.5,"1,560"
7935,41.729,-87.664947,"9041 S Paulina St Chicago, IL 60620","$269,000 ",5.0,2.5,"3,490"
7936,41.687791,-87.82996700000001,"16 Cour Deauville Palos Hills, IL 60465","$144,900 ",2.0,1.5,"1,054"
7937,41.706553,-87.758961,"10210 Washington Ave Apt 311 Oak Lawn, IL 60453","$99,000 ",2.0,1.5,986
7938,41.96796,-87.65222299999999,"853 W Lakeside Pl Apt 3E Chicago, IL 60640","$360,000 ",2.0,2.0,2
7939,42.005072,-87.672011,"1661 W Pratt Blvd Apt 1B Chicago, IL 60626","$175,000 ",2.0,1.0,1
7940,41.926114,-87.723499,"2452 N Avers Ave Chicago, IL 60647","$190,000 ",2.0,1.0,1
7941,42.002207,-87.840335,"715 S Greenwood Ave Park Ridge, IL 60068","$425,000 ",3.0,2.0,"1,900"
7942,41.861463,-87.656689,"1001 W 15th St Unit 123 Chicago, IL 60608","$219,900 ",1.0,1.0,820
7943,41.966635,-87.677882,"4656 N Winchester Ave Apt 1 Chicago, IL 60640","$299,500 ",2.0,1.0,"1,300"
7944,41.656209999999994,-87.951872,"95 Ruffled Feathers Dr Lemont, IL 60439","$199,900 ",,,
7945,41.72633,-87.789121,"6723 W 91st St Oak Lawn, IL 60453","$104,900 ",,,
7946,41.725134999999995,-87.788833,"6721 W 91st Pl Oak Lawn, IL 60453","$104,900 ",,,
7947,41.75119,-87.746627,"7768 Lavergne Ave Burbank, IL 60459","$214,900 ",4.0,1.5,"1,224"
7948,41.861317,-87.655315,"1151 W 15th St Unit 306 Chicago, IL 60608","$255,000 ",2.0,1.0,850
7949,42.044408000000004,-87.889975,"1378 Perry St Apt 509 Des Plaines, IL 60016","$259,900 ",2.0,2.0,"1,585"
7950,42.002316,-87.705467,"6641 N Whipple St Chicago, IL 60645","$408,000 ",5.0,2.5,"1,336"
7951,42.004887,-87.814095,"6822 N Olcott Ave Chicago, IL 60631","$959,000 ",5.0,4.5,"4,600"
7952,41.65173,-88.000539,"185 Grove Ct Lemont, IL 60439","$359,000 ",3.0,2.5,"1,966"
7953,41.65173,-88.000539,"185 Grove Ct Lemont, IL 60439","$359,000 ",3.0,2.5,"1,966"
7954,,,"1042 Savoy Ct # 16-2 Elk Grove Village, IL 60007","$239,900 ",2.0,2.5,"1,600"
7955,42.078668,-87.938891,"619 N Pine St Mount Prospect, IL 60056","$325,000 ",4.0,2.0,"1,080"
7956,42.022378,-88.161489,"821 E Streamwood Blvd Streamwood, IL 60107","$162,900 ",3.0,2.0,"1,477"
7957,41.622293,-87.876452,"14713 Crystal Tree Dr Orland Park, IL 60462","$538,000 ",4.0,4.5,"5,900"
7958,41.609765,-87.857287,"9741 W 154th St Orland Park, IL 60462","$237,900 ",2.0,2.5,"2,076"
7959,41.60929,-87.753433,"5475 Adeline Pl Oak Forest, IL 60452","$180,000 ",3.0,1.5,"1,602"
7960,41.474144,-87.71170699999999,"3842 Castle Connor Dr Richton Park, IL 60471","$20,000 ",,,
7961,41.474508,-87.711339,"3837 Patricia Ln Richton Park, IL 60471","$20,000 ",,,
7962,41.474544,-87.71194200000001,"22801 Farm Trace Dr Richton Park, IL 60471","$20,000 ",,,
7963,41.474546999999994,-87.71164300000001,"3843 Patricia Ln Richton Park, IL 60471","$20,000 ",,,
7964,41.473568,-87.71201500000001,"3849 Castle Connor Dr Richton Park, IL 60471","$20,000 ",,,
7965,41.539414,-87.710417,"3845 192nd St Homewood, IL 60430","$190,000 ",3.0,3.0,"1,872"
7966,41.929168,-87.724197,"2631 N Springfield Ave Chicago, IL 60647","$599,000 ",6.0,,
7967,41.727294,-87.548713,"9232 S Baltimore Ave Chicago, IL 60617","$75,000 ",7.0,,
7968,42.059526,-87.733494,"9801 Gross Point Rd Apt 314 Skokie, IL 60076","$180,000 ",2.0,2.0,"1,465"
7969,41.915477,-87.806349,"1930 N Harlem Ave Apt 706 Elmwood Park, IL 60707","$204,926 ",2.0,2.0,"1,350"
7970,41.919385,-87.71630400000001,"3570 W Dickens Ave Chicago, IL 60647","$599,000 ",5.0,,
7971,41.897267,-87.630218,"818 N Dearborn St Apt 1F Chicago, IL 60610","$489,900 ",2.0,2.0,"1,100"
7972,42.015972999999995,-88.181931,"9 E Briarwood Dr Streamwood, IL 60107","$188,500 ",3.0,1.0,"1,060"
7973,42.002894,-87.67144,"1618 W Wallen Ave Apt 2N Chicago, IL 60626","$125,000 ",1.0,1.0,1
7974,41.866858,-87.621398,"1211 S Prairie Ave Apt 3201 Chicago, IL 60605","$1,699,000 ",3.0,3.0,3
7975,42.118788,-88.01060600000001,"451 N Winston Dr Palatine, IL 60074","$335,000 ",4.0,2.5,2.5
7976,41.867933,-87.80008199999999,"1118 Wenonah Ave Oak Park, IL 60304","$350,000 ",4.0,1.5,"1,584"
7977,41.705954999999996,-87.6383,"10332 S Wallace St Chicago, IL 60628","$219,000 ",3.0,2.5,"1,599"
7978,41.734474,-87.553134,"8834 S Exchange Ave Chicago, IL 60617","$89,000 ",6.0,,
7979,41.703089,-87.625428,"10511 S Perry Ave Chicago, IL 60628","$64,000 ",4.0,1.0,"1,000"
7980,41.954132,-87.645972,"3950 N Lake Shore Dr Apt 1215 Chicago, IL 60613","$199,800 ",2.0,1.0,1
7981,42.056684000000004,-88.231939,"1676 Hickory Dr Hoffman Estates, IL 60192","$570,000 ",5.0,4.0,"4,257"
7982,41.939893,-87.792452,"3258 N Natoma Ave Chicago, IL 60634","$399,900 ",5.0,2.0,"2,283"
7983,42.061581,-88.120705,"1943 Kenilworth Cir Hoffman Estates, IL 60169","$159,000 ",2.0,1.5,"1,130"
7984,41.553853000000004,-87.78065500000001,"18550 Dearborn Ct Tinley Park, IL 60477","$169,900 ",2.0,1.5,"1,650"
7985,,,"1433 W Fletcher St # 1 Chicago, IL 60657","$1,775,000 ",6.0,4.5,4.5
7986,42.005809,-87.857727,"2400 Archbury Ln Apt 2A Park Ridge, IL 60068","$178,900 ",2.0,2.0,"1,320"
7987,41.937588,-87.820464,"7733 W Belmont Ave Apt 506 Elmwood Park, IL 60707","$84,900 ",1.0,1.0,750
7988,41.800675,-87.86455600000001,"720 9th Ave La Grange, IL 60525","$799,000 ",5.0,3.5,"4,089"
7989,41.901309000000005,-87.664713,"1455 W Thomas St Apt 1E Chicago, IL 60642","$615,000 ",3.0,3.0,3
7990,41.971472999999996,-87.66998199999999,"4890 N Ashland Ave Apt 1N Chicago, IL 60640","$374,000 ",2.0,3.0,3
7991,41.889593,-87.632997,"400 N La Salle Dr Apt 2301 Chicago, IL 60654","$399,000 ",1.0,1.0,1
7992,41.914068,-87.691092,"2532 W Bloomingdale Ave Chicago, IL 60647","$539,900 ",3.0,2.5,"2,400"
7993,42.032846,-87.782471,"8300 Concord Dr Unit 203 Morton Grove, IL 60053","$253,900 ",2.0,2.0,"1,352"
7994,,,"2657 W Carmen Ave # 7 Chicago, IL 60625","$172,500 ",1.0,1.0,800
7995,42.123965999999996,-88.002713,"1612 W Canterbury Ct Arlington Heights, IL 60004","$399,999 ",5.0,3.0,"1,772"
7996,41.917815999999995,-87.657748,"1155 W Armitage Ave Apt 309 Chicago, IL 60614","$565,000 ",2.0,2.0,"1,442"
7997,41.954293,-87.647166,"655 W Irving Park Rd Apt 4116 Chicago, IL 60613","$215,000 ",1.0,1.0,840
7998,42.002446,-87.825839,"242 Gillick St Park Ridge, IL 60068","$629,900 ",3.0,2.5,"1,884"
7999,42.075379,-87.74902800000001,"638 Pine St Wilmette, IL 60091","$425,000 ",3.0,2.0,"1,664"
8000,41.70865,-87.689976,"10143 S Fairfield Ave Chicago, IL 60655","$414,900 ",4.0,3.0,"3,000"
8001,41.946936,-87.701066,"2912 W Addison St Chicago, IL 60618","$279,000 ",2.0,1.0,"1,054"
8002,41.940653999999995,-87.639884,"3200 N Lake Shore Dr Apt 2202 Chicago, IL 60657","$320,000 ",2.0,2.0,"1,260"
8003,41.896302,-87.771862,"5839 W Iowa St Chicago, IL 60651","$229,900 ",4.0,2.0,"1,670"
8004,41.798621000000004,-87.79140500000001,"5129 S Oak Park Ave Chicago, IL 60638","$229,500 ",2.0,1.0,874
8005,42.086762,-88.041838,"1 Harrogate on Oxford Rolling Meadows, IL 60008","$268,000 ",2.0,2.0,"1,470"
8006,41.876839000000004,-87.65829599999999,"1224 W Van Buren St Chicago, IL 60607","$474,999 ",2.0,2.0,"1,360"
8007,41.827172999999995,-87.76850400000001,"3600 S 58th Ave Cicero, IL 60804","$160,900 ",2.0,1.0,1
8008,41.802717,-87.682007,"2301 W 50th St Chicago, IL 60609","$126,400 ",7.0,,
8009,41.778896,-87.7256,"4106 W 63rd St Chicago, IL 60629","$244,900 ",6.0,,
8010,41.590322,-87.906327,"11822 Cannon Rd Orland Park, IL 60467","$614,900 ",5.0,4.5,"4,500"
8011,42.113273,-87.948338,"2113 N Charter Point Dr Arlington Heights, IL 60004","$349,900 ",2.0,2.5,"1,900"
8012,42.133565000000004,-87.94843,"1371 Anthony Rd Wheeling, IL 60090","$255,000 ",3.0,1.5,"1,105"
8013,42.078583,-87.73553000000001,"734 Illinois Rd Wilmette, IL 60091","$599,900 ",4.0,3.5,"2,574"
8014,41.923136,-87.812523,"7427 W Fullerton Ave Elmwood Park, IL 60707","$174,900 ",3.0,2.5,"1,440"
