Unnamed: 0,Address,Zip,Sell_Price,Date,latitude,longitude
11627,"8318 Jessica Ln Tinley Park,  IL 60477",60477.0,274000.0,1/31/2018,,
11628,"1406 Ridge Rd Homewood,  IL 60430",60430.0,125000.0,1/31/2018,,
11629,"3470 N Lake Shore Dr Apt 6B Chicago,  IL 60657",60657.0,283000.0,1/31/2018,,
11630,"10416 S Wabash Ave Chicago,  IL 60628",60628.0,55000.0,1/31/2018,,
11631,"11125 Regency Dr Westchester,  IL 60154",60154.0,288000.0,1/31/2018,,
11632,"1800 Ridge Ave Unit 203 Evanston,  IL 60201",60201.0,562500.0,1/31/2018,,
11633,"3329 N Troy St # 1 Chicago,  IL 60618",60618.0,545000.0,1/31/2018,,
11634,"2400 N Lakeview Ave Apt 1605 Chicago,  IL 60614",60614.0,325000.0,1/31/2018,,
11635,"2519 N Oak Park Ave Chicago,  IL 60707",60707.0,225000.0,1/31/2018,,
11636,"3432 W Cortland St Apt 1 Chicago,  IL 60647",60647.0,628000.0,1/31/2018,,
11637,"115 Radcliffe Ct Glenview,  IL 60026",60026.0,535000.0,1/31/2018,,
11638,"621 W 107th St Chicago,  IL 60628",60628.0,177000.0,1/31/2018,,
11639,"1160 S Michigan Ave Apt 3105 Chicago,  IL 60605",60605.0,585000.0,1/31/2018,,
11640,"1110 S Independence Blvd Chicago,  IL 60624",60624.0,132000.0,1/31/2018,,
11641,"1000 S Madison Ave La Grange,  IL 60525",60525.0,750000.0,1/31/2018,,
11642,"2800 N Talman Ave Apt O Chicago,  IL 60618",60618.0,412500.0,1/31/2018,,
11643,"3212 S Green St Chicago,  IL 60608",60608.0,110000.0,1/31/2018,,
11644,"12159 S State St Chicago,  IL 60628",60628.0,115000.0,1/31/2018,,
11645,"333 Niagara St Park Forest,  IL 60466",60466.0,33000.0,1/31/2018,,
11646,"5525 N Winthrop Ave Apt 502 Chicago,  IL 60640",60640.0,124500.0,1/31/2018,,
11647,"5525 N Winthrop Ave Apt 216 Chicago,  IL 60640",60640.0,172000.0,1/31/2018,,
11648,"4408 S Honore St Chicago,  IL 60609",60609.0,130500.0,1/31/2018,,
11649,"15130 Champlain Ave Dolton,  IL 60419",60419.0,155000.0,1/31/2018,,
11650,"1122 W Newport Ave Apt 3H Chicago,  IL 60657",60657.0,295000.0,1/31/2018,,
11651,"1715 N Larrabee St # 1S Chicago,  IL 60614",60614.0,800000.0,1/31/2018,,
11652,"8501 S Colfax Ave # 1 Chicago,  IL 60617",60617.0,53500.0,1/31/2018,,
11653,"5525 N Winthrop Ave Apt 306 Chicago,  IL 60640",60640.0,173000.0,1/31/2018,,
11654,"5525 N Winthrop Ave Apt 419 Chicago,  IL 60640",60640.0,169000.0,1/31/2018,,
11655,"5525 N Winthrop Ave Apt 501 Chicago,  IL 60640",60640.0,212500.0,1/31/2018,,
11656,"5525 N Winthrop Ave Apt 506 Chicago,  IL 60640",60640.0,178000.0,1/31/2018,,
11657,"1874 Stockton Dr Hoffman Estates,  IL 60169",60169.0,135000.0,1/31/2018,,
11658,"1774 W Granville Ave Chicago,  IL 60660",60660.0,2150000.0,1/31/2018,,
11659,"1642 W Edgewater Ave Chicago,  IL 60660",60660.0,542500.0,1/31/2018,,
11660,"5525 N Winthrop Ave Apt 208 Chicago,  IL 60640",60640.0,172500.0,1/31/2018,,
11661,"9537 Henrietta Ave Brookfield,  IL 60513",60513.0,235000.0,1/31/2018,,
11662,"10016 S Pulaski Rd # P9 Oak Lawn,  IL 60453",60453.0,49000.0,1/31/2018,,
11663,"721 Ontario St # G48 Oak Park,  IL 60302",60302.0,390000.0,1/31/2018,,
11664,"3670 N Milwaukee Ave Chicago,  IL 60641",60641.0,599500.0,1/31/2018,,
11665,"2908 Buttonwood Walk Hazel Crest,  IL 60429",60429.0,205000.0,1/31/2018,,
11666,"1852 W Superior St Chicago,  IL 60622",60622.0,865000.0,1/31/2018,,
11667,"5525 N Winthrop Ave Apt 207 Chicago,  IL 60640",60640.0,172000.0,1/31/2018,,
11668,"5525 N Winthrop Ave Apt 514 Chicago,  IL 60640",60640.0,180000.0,1/31/2018,,
11669,"300 Village Cir Unit 414 Willow Springs,  IL 60480",60480.0,235000.0,1/31/2018,,
11670,"300 Village Cir # P9 Willow Springs,  IL 60480",60480.0,235000.0,1/31/2018,,
11671,"5525 N Winthrop Ave Apt 213 Chicago,  IL 60640",60640.0,168000.0,1/31/2018,,
11672,"5525 N Winthrop Ave Apt 416 Chicago,  IL 60640",60640.0,176500.0,1/31/2018,,
11673,"18444 Palmer Ave Homewood,  IL 60430",60430.0,91000.0,1/31/2018,,
11674,"5525 N Winthrop Ave Apt 417 Chicago,  IL 60640",60640.0,173500.0,1/31/2018,,
11675,"5525 N Winthrop Ave Apt 414 Chicago,  IL 60640",60640.0,174500.0,1/31/2018,,
11676,"5308 N Glenwood Ave Chicago,  IL 60640",60640.0,320000.0,1/31/2018,,
11677,"2578 W Lyndale St # 1 Chicago,  IL 60647",60647.0,277000.0,1/31/2018,,
11678,"721 Ontario St # G49 Oak Park,  IL 60302",60302.0,390000.0,1/31/2018,,
11679,"19561 Lake Shore Dr Apt 3 Lynwood,  IL 60411",60411.0,73000.0,1/31/2018,,
11680,"19561 Lake Shore Dr Apt 3N Lynwood,  IL 60411",60411.0,73000.0,1/31/2018,,
11681,"603 S River Rd Apt 1D Des Plaines,  IL 60016",60016.0,115000.0,1/31/2018,,
11682,"1949 Berry Ln Des Plaines,  IL 60018",60018.0,305000.0,1/31/2018,,
11683,"660 Bending Ct Des Plaines,  IL 60016",60016.0,465000.0,1/31/2018,,
11684,"6833 N Kedzie Ave Apt 1509 Chicago,  IL 60645",60645.0,92000.0,1/31/2018,,
11685,"1101 Grove St Apt 7B Evanston,  IL 60201",60201.0,180000.0,1/31/2018,,
11686,"14612 Kolmar Ave Midlothian,  IL 60445",60445.0,61000.0,1/31/2018,,
11687,"1641 N Claremont Ave Chicago,  IL 60647",60647.0,1307500.0,1/31/2018,,
11688,"3857 N Oketo Ave Chicago,  IL 60634",60634.0,230000.0,1/31/2018,,
11689,"506 Kemman Ave La Grange Park,  IL 60526",60526.0,276000.0,1/31/2018,,
11690,"2458 E 72nd St Chicago,  IL 60649",60649.0,75000.0,1/31/2018,,
11691,"6033 N Sheridan Rd Apt 33J Chicago,  IL 60660",60660.0,241000.0,1/31/2018,,
11692,"812 Woodland Heights Blvd Streamwood,  IL 60107",60107.0,171500.0,1/31/2018,,
11693,"3901 153rd Pl Midlothian,  IL 60445",60445.0,150000.0,1/31/2018,,
11694,"2305 Holiday Ter Apt 126 Lansing,  IL 60438",60438.0,25000.0,1/31/2018,,
11695,"714 Washington Ave Wilmette,  IL 60091",60091.0,1970000.0,1/31/2018,,
11696,"1644 Greenwood Rd Glenview,  IL 60026",60026.0,205000.0,1/31/2018,,
11697,"1636 W Edgewater Ave Chicago,  IL 60660",60660.0,440000.0,1/31/2018,,
11698,"5525 N Winthrop Ave Apt 401 Chicago,  IL 60640",60640.0,208000.0,1/31/2018,,
11699,"5525 N Winthrop Ave Apt 409 Chicago,  IL 60640",60640.0,170000.0,1/31/2018,,
11700,"5525 N Winthrop Ave Apt 406 Chicago,  IL 60640",60640.0,174500.0,1/31/2018,,
11701,"10016 S Pulaski Rd Apt 9 Oak Lawn,  IL 60453",60453.0,49000.0,1/31/2018,,
11702,"440 N Wabash Ave Apt 2903 Chicago,  IL 60611",60611.0,194500.0,1/31/2018,,
11703,"6410 S Dorchester Ave Chicago,  IL 60637",60637.0,525000.0,1/31/2018,,
11704,"1506 S Spaulding Ave # 3 Chicago,  IL 60623",60623.0,36000.0,1/31/2018,,
11705,"721 Ontario St # C25 Oak Park,  IL 60302",60302.0,390000.0,1/31/2018,,
11706,"540 W Belden Ave Apt 2A Chicago,  IL 60614",60614.0,295000.0,1/31/2018,,
11707,"1800 W Grace St Apt 523 Chicago,  IL 60613",60613.0,370000.0,1/31/2018,,
11708,"5525 N Winthrop Ave Apt 304 Chicago,  IL 60640",60640.0,172500.0,1/31/2018,,
11709,"5525 N Winthrop Ave Apt 215 Chicago,  IL 60640",60640.0,172500.0,1/31/2018,,
11710,"5525 N Winthrop Ave Apt 211 Chicago,  IL 60640",60640.0,238000.0,1/31/2018,,
11711,"2111 Birchwood Ave Wilmette,  IL 60091",60091.0,892500.0,1/31/2018,,
11712,"3212 S Green St Chicago,  IL 60608",60608.0,110000.0,1/31/2018,,
11713,"5323 N Rockwell St # Gs Chicago,  IL 60625",60625.0,97000.0,1/31/2018,,
11714,"6145 N Sheridan Rd Apt 12C Chicago,  IL 60660",60660.0,280000.0,1/31/2018,,
11715,"605 Limerick Ln Apt 2B Schaumburg,  IL 60193",60193.0,139500.0,1/31/2018,,
11716,"10614 S Calhoun Ave Chicago,  IL 60617",60617.0,75500.0,1/31/2018,,
11717,"211 N Wille St Mount Prospect,  IL 60056",60056.0,280000.0,1/31/2018,,
11718,"17715 Ridgewood Dr Hazel Crest,  IL 60429",60429.0,179500.0,1/31/2018,,
11719,"1915 S 12th Ave Maywood,  IL 60153",60153.0,215000.0,1/31/2018,,
11720,"6210 N Neenah Ave Chicago,  IL 60631",60631.0,385000.0,1/31/2018,,
11721,"201 Stafford Dr Wheeling,  IL 60090",60090.0,185000.0,1/31/2018,,
11722,"7125 Coachwood Trl Tinley Park,  IL 60477",60477.0,144000.0,1/31/2018,,
11723,"725 W Sheridan Rd Apt 403 Chicago,  IL 60613",60613.0,300000.0,1/31/2018,,
11724,"1200 Elmwood Ave Evanston,  IL 60202",60202.0,725000.0,1/31/2018,,
11725,"1304 N Wood St Unit 3 Chicago,  IL 60622",60622.0,655000.0,1/31/2018,,
11726,"1532 W Cornelia Ave Apt 2 Chicago,  IL 60657",60657.0,392000.0,1/31/2018,,
11727,"11043 S Avenue G Chicago,  IL 60617",60617.0,130000.0,1/31/2018,,
11728,"7414 S Bennett Ave Chicago,  IL 60649",60649.0,73000.0,1/31/2018,,
11729,"1760 Bristol Walk Apt A Hoffman Estates,  IL 60169",60169.0,105000.0,1/31/2018,,
11730,"6116 S Ellis Ave # 3 Chicago,  IL 60637",60637.0,192000.0,1/31/2018,,
11731,"124 W Polk St Apt 303 Chicago,  IL 60605",60605.0,220000.0,1/31/2018,,
11732,"280 N Westgate Rd Apt 121 Mount Prospect,  IL 60056",60056.0,135000.0,1/31/2018,,
11733,"180 E Pearson St Apt 6602 Chicago,  IL 60611",60611.0,1600000.0,1/31/2018,,
11734,"450 E Waterside Dr # P-213 Chicago,  IL 60601",60601.0,605000.0,1/31/2018,,
11735,"2500 Algonquin Rd Apt 2 Rolling Meadows,  IL 60008",60008.0,105000.0,1/31/2018,,
11736,"3432 S Morgan St Chicago,  IL 60608",60608.0,401000.0,1/31/2018,,
11737,"10917 S Troy St Chicago,  IL 60655",60655.0,226000.0,1/31/2018,,
11738,"3222 W Beach Ave Apt 2A Chicago,  IL 60651",60651.0,267500.0,1/31/2018,,
11739,"1019 N Boxwood Dr Apt 307 Mount Prospect,  IL 60056",60056.0,73000.0,1/31/2018,,
11740,"227 Juniper Cir Streamwood,  IL 60107",60107.0,200000.0,1/31/2018,,
11741,"961 Westchester Cir Schaumburg,  IL 60193",60193.0,178000.0,1/31/2018,,
11742,"1705 W Le Moyne St Apt A Chicago,  IL 60622",60622.0,587500.0,1/31/2018,,
11743,"416 Cumnor Rd Kenilworth,  IL 60043",60043.0,2000000.0,1/31/2018,,
11744,"609 Leamington Ave Wilmette,  IL 60091",60091.0,462500.0,1/31/2018,,
11745,"509 Pulaski Rd Calumet City,  IL 60409",60409.0,95000.0,1/31/2018,,
11746,"7752 Lake St Morton Grove,  IL 60053",60053.0,325000.0,1/31/2018,,
11747,"898 Wellington Ave Unit 218 Elk Grove Village,  IL 60007",60007.0,98000.0,1/31/2018,,
11748,"745 N Wolf Rd Hillside,  IL 60162",60162.0,130000.0,1/31/2018,,
11749,"1021 174th St East Hazel Crest,  IL 60429",60429.0,34500.0,1/31/2018,,
11750,"2920 S 12th Ave Broadview,  IL 60155",60155.0,155000.0,1/31/2018,,
11751,"2041 W Division St # P12 Chicago,  IL 60622",60622.0,680000.0,1/31/2018,,
11752,"5219 S Drexel Ave Apt 3 Chicago,  IL 60615",60615.0,220000.0,1/31/2018,,
11753,"5307 S Kenneth Ave Chicago,  IL 60632",60632.0,390000.0,1/31/2018,,
11754,"8552 S Burnham Ave Chicago,  IL 60617",60617.0,75000.0,1/31/2018,,
11755,"111 S 10th Ave Maywood,  IL 60153",60153.0,247500.0,1/31/2018,,
11756,"19 N Elmhurst Rd Wheeling,  IL 60090",60090.0,630000.0,1/31/2018,,
11757,"5714 Buckingham Ct Rolling Meadows,  IL 60008",60008.0,525000.0,1/31/2018,,
11758,"5525 N Winthrop Ave Apt 408 Chicago,  IL 60640",60640.0,175500.0,1/31/2018,,
11759,"819 N Lincoln Ave Park Ridge,  IL 60068",60068.0,333500.0,1/31/2018,,
11760,"345 N Canal St Apt 601 Chicago,  IL 60606",60606.0,370000.0,1/31/2018,,
11761,"14446 S Cleveland Ave Posen,  IL 60469",60469.0,180000.0,1/31/2018,,
11762,"4031 N Monitor Ave Chicago,  IL 60634",60634.0,303000.0,1/31/2018,,
11763,"5975 N Odell Ave Unit 1D Chicago,  IL 60631",60631.0,112500.0,1/31/2018,,
11764,"815 Harlem Ave Glenview,  IL 60025",60025.0,290000.0,1/31/2018,,
11765,"6901 S Oglesby Ave Apt 4B Chicago,  IL 60649",60649.0,10000.0,1/31/2018,,
11766,"4505 N Knox Ave Chicago,  IL 60630",60630.0,247000.0,1/31/2018,,
11767,"935 E 166th Pl South Holland,  IL 60473",60473.0,183000.0,1/31/2018,,
11768,"365 E 75th St Chicago,  IL 60619",60619.0,90000.0,1/31/2018,,
11769,"2032 W Superior St Apt 3 Chicago,  IL 60612",60612.0,665000.0,1/31/2018,,
11770,"4335 S Christiana Ave Chicago,  IL 60632",60632.0,171500.0,1/31/2018,,
11771,"7747 Bristol Park Dr Unit 1SE Tinley Park,  IL 60477",60477.0,164000.0,1/31/2018,,
11772,"4936 N Leonard Dr Unit 2A Norridge,  IL 60706",60706.0,130000.0,1/31/2018,,
11773,"1400 W 113th Pl Chicago,  IL 60643",60643.0,191000.0,1/31/2018,,
11774,"2948 N Meade Ave Chicago,  IL 60634",60634.0,100000.0,1/31/2018,,
11775,"6468 N Northwest Hwy Apt B2 Chicago,  IL 60631",60631.0,125000.0,1/31/2018,,
11776,"226 W Fairview Way Palatine,  IL 60067",60067.0,305000.0,1/31/2018,,
11777,"8128 S Western Ave Chicago,  IL 60620",60620.0,335000.0,1/31/2018,,
11778,"4513 N Thatcher Ave Norridge,  IL 60706",60706.0,370000.0,1/31/2018,,
11779,"3431 N Hamlin Ave Chicago,  IL 60618",60618.0,570000.0,1/31/2018,,
11780,"210 W Wimbolton Dr Mount Prospect,  IL 60056",60056.0,238000.0,1/31/2018,,
11781,"4627 S Whipple St Chicago,  IL 60632",60632.0,215000.0,1/31/2018,,
11782,"1302 E Thayer St Mount Prospect,  IL 60056",60056.0,430000.0,1/31/2018,,
11783,"1206 Tower Rd Winnetka,  IL 60093",60093.0,815000.0,1/31/2018,,
11784,"8301 S Carpenter St Chicago,  IL 60620",60620.0,169000.0,1/31/2018,,
11785,"2657 W Haddon Ave # 3 Chicago,  IL 60622",60622.0,415000.0,1/31/2018,,
11786,"17286 George Brennan Hwy Country Club Hills,  IL 60478",60478.0,160500.0,1/31/2018,,
11787,"9411 Springfield Ave Evanston,  IL 60203",60203.0,625000.0,1/31/2018,,
11788,"2140 W Madison St # 1 Chicago,  IL 60612",60612.0,185000.0,1/31/2018,,
11789,"529 S Cedarcrest Dr Schaumburg,  IL 60193",60193.0,318000.0,1/31/2018,,
11790,"8320 Sunset Ridge Ct Orland Park,  IL 60462",60462.0,375000.0,1/31/2018,,
11791,"212 E Brett Ct Arlington Heights,  IL 60005",60005.0,535000.0,1/31/2018,,
11792,"1 E Scott St Apt 2009 Chicago,  IL 60610",60610.0,227000.0,1/31/2018,,
11793,"848 E 88th St Chicago,  IL 60619",60619.0,235000.0,1/31/2018,,
11794,"4213 Garden Ave Western Springs,  IL 60558",60558.0,955000.0,1/31/2018,,
11795,"3566 W McLean Ave Chicago,  IL 60647",60647.0,206500.0,1/31/2018,,
11796,"700 W Van Buren St Apt 1108 Chicago,  IL 60607",60607.0,275000.0,1/31/2018,,
11797,"8825 Clifton Ln Tinley Park,  IL 60487",60487.0,422000.0,1/31/2018,,
11798,"643 W Roscoe St Apt A1 Chicago,  IL 60657",60657.0,318000.0,1/31/2018,,
11799,"12745 Carriage Ln # 1B Crestwood,  IL 60445",60445.0,46000.0,1/31/2018,,
11800,"2483 Greenleaf Ave Elk Grove Village,  IL 60007",60007.0,2010000.0,1/31/2018,,
11801,"214 Lee St Park Forest,  IL 60466",60466.0,132000.0,1/31/2018,,
11802,"334 Clearwater Ln Schaumburg,  IL 60194",60194.0,189000.0,1/31/2018,,
11803,"451 W Huron St Unit 1004 Chicago,  IL 60654",60654.0,320000.0,1/31/2018,,
11804,"839 E 89th Pl Chicago,  IL 60619",60619.0,230000.0,1/31/2018,,
11805,"104 N Chester Ave Park Ridge,  IL 60068",60068.0,235000.0,1/31/2018,,
11806,"7439 S Chappel Ave Chicago,  IL 60649",60649.0,510000.0,1/31/2018,,
11807,"8126 S Western Ave Chicago,  IL 60620",60620.0,335000.0,1/31/2018,,
11808,"14446 S Cleveland Ave Posen,  IL 60469",60469.0,180000.0,1/31/2018,,
11809,"5248 Madison St Skokie,  IL 60077",60077.0,410000.0,1/31/2018,,
11810,"1640 N Rockwell St Apt 1A Chicago,  IL 60647",60647.0,500000.0,1/31/2018,,
11811,"8707 W Summerdale Ave Apt 1S Chicago,  IL 60656",60656.0,115000.0,1/31/2018,,
11812,"4862 N Ashland Ave Apt 1W Chicago,  IL 60640",60640.0,201500.0,1/31/2018,,
11813,"725 W Sheridan Rd Chicago,  IL 60613",60613.0,300000.0,1/31/2018,,
11814,"6452 S Lamon Ave Chicago,  IL 60638",60638.0,285000.0,1/31/2018,,
11815,"15115 Loomis Ave Harvey,  IL 60426",60426.0,40000.0,1/31/2018,,
11816,"4213 N Yale Ave Arlington Heights,  IL 60004",60004.0,363000.0,1/31/2018,,
11817,"544 N Irving Ave Hillside,  IL 60162",60162.0,265500.0,1/31/2018,,
11818,"4773 N Karlov Ave Chicago,  IL 60630",60630.0,315000.0,1/31/2018,,
11819,"451 W Huron St # P48 Chicago,  IL 60654",60654.0,320000.0,1/31/2018,,
11820,"8930 Plainfield Rd Brookfield,  IL 60513",60513.0,180000.0,1/31/2018,,
11821,"6801 N Milwaukee Ave Apt 710 Niles,  IL 60714",60714.0,425000.0,1/31/2018,,
11822,"3704 N Kostner Ave Chicago,  IL 60641",60641.0,565000.0,1/31/2018,,
11823,"945 S Park Ter # 507 Chicago,  IL 60605",60605.0,795000.0,1/31/2018,,
11824,"2272 S Archer Ave # P38 Chicago,  IL 60616",60616.0,285000.0,1/31/2018,,
11825,"2703 W Harrison St Chicago,  IL 60612",60612.0,165000.0,1/31/2018,,
11826,"30 E Huron St Apt 2601 Chicago,  IL 60611",60611.0,302000.0,1/31/2018,,
11827,"1047 Keystone Ave River Forest,  IL 60305",60305.0,575000.0,1/31/2018,,
11828,"2611 N Greenview Ave Apt F Chicago,  IL 60614",60614.0,755000.0,1/31/2018,,
11829,"6618 Cochise Dr Indian Head Park,  IL 60525",60525.0,460000.0,1/31/2018,,
11830,"2657 Goldenrod Ln Glenview,  IL 60026",60026.0,539000.0,1/31/2018,,
11831,"6449 N Seeley Ave # 2 Chicago,  IL 60645",60645.0,146500.0,1/31/2018,,
11832,"1250 S Michigan Ave Apt 1203 Chicago,  IL 60605",60605.0,295000.0,1/31/2018,,
11833,"936 Garden Ln Homewood,  IL 60430",60430.0,60000.0,1/31/2018,,
11834,"15441 Albany Ave Markham,  IL 60428",60428.0,119000.0,1/31/2018,,
11835,"543 W Roscoe St Apt 1S Chicago,  IL 60657",60657.0,215000.0,1/31/2018,,
11836,"8740 Robinhood Dr Orland Park,  IL 60462",60462.0,224500.0,1/31/2018,,
11837,"525 N Lavergne Ave Northlake,  IL 60164",60164.0,153000.0,1/31/2018,,
11838,"2741 W 99th St Chicago,  IL 60655",60655.0,328500.0,1/31/2018,,
11839,"4443 Idlewild Ln Hillside,  IL 60162",60162.0,180000.0,1/31/2018,,
11840,"206 Dover Ave La Grange Pk,  IL 60526",60526.0,416000.0,1/31/2018,,
11841,"1355 W Borders Dr Palatine,  IL 60067",60067.0,425000.0,1/31/2018,,
11842,"1516 S Wabash Ave Apt 804 Chicago,  IL 60605",60605.0,260000.0,1/31/2018,,
11843,"544 S Highland Ave Arlington Heights,  IL 60005",60005.0,250000.0,1/31/2018,,
11844,"9354 Windsor Pkwy # 143 Tinley Park,  IL 60487",60487.0,185000.0,1/31/2018,,
11845,"2147 Bennett Ave Evanston,  IL 60201",60201.0,530000.0,1/31/2018,,
11846,"1903 W Golf Rd Apt 1B Mount Prospect,  IL 60056",60056.0,185000.0,1/31/2018,,
11847,"2018 N Keeler Ave Chicago,  IL 60639",60639.0,150000.0,1/31/2018,,
11848,"524 W Ridge Ct Arlington Heights,  IL 60004",60004.0,329000.0,1/31/2018,,
11849,"8501 W Gregory St # 3n Chicago,  IL 60656",60656.0,110000.0,1/31/2018,,
11850,"1715 E 84th Pl Chicago,  IL 60617",60617.0,65000.0,1/31/2018,,
11851,"655 W Irving Park Rd Apt 906 Chicago,  IL 60613",60613.0,172500.0,1/31/2018,,
11852,"8938 Cherry Ave Morton Grove,  IL 60053",60053.0,305000.0,1/31/2018,,
11853,"7150 S Rockwell St Chicago,  IL 60629",60629.0,90500.0,1/31/2018,,
11854,"7924 S Kimbark Ave Chicago,  IL 60619",60619.0,49000.0,1/31/2018,,
11855,"2272 S Archer Ave Unit 6D Chicago,  IL 60616",60616.0,285000.0,1/31/2018,,
11856,"8 W Monroe St Apt 600 Chicago,  IL 60603",60603.0,268000.0,1/31/2018,,
11857,"8 W Monroe St # P-50 Chicago,  IL 60603",60603.0,268000.0,1/31/2018,,
11858,"18410 Maple St Lansing,  IL 60438",60438.0,160000.0,1/31/2018,,
11859,"891 Wellington Ave Elk Grove Village,  IL 60007",60007.0,153500.0,1/31/2018,,
11860,"6325 S Kildare Ave Chicago,  IL 60629",60629.0,100000.0,1/31/2018,,
11861,"884 N Marshfield Ave Chicago,  IL 60622",60622.0,836000.0,1/31/2018,,
11862,"103 Ridge Cir Streamwood,  IL 60107",60107.0,190000.0,1/31/2018,,
11863,"10554 S Lowe Ave Chicago,  IL 60628",60628.0,95000.0,1/31/2018,,
11864,"2931 W Summerdale Ave Apt 1 Chicago,  IL 60625",60625.0,183000.0,1/31/2018,,
11865,"2931 W Summerdale Ave # P14 Chicago,  IL 60625",60625.0,183000.0,1/31/2018,,
11866,"1923 N Ridge Ave Arlington Heights,  IL 60004",60004.0,645000.0,1/31/2018,,
11867,"8117 Katy Ln Orland Park,  IL 60462",60462.0,430000.0,1/31/2018,,
11868,"8800 W 85th Pl Justice,  IL 60458",60458.0,157500.0,1/31/2018,,
11869,"6512 S Washtenaw Ave Chicago,  IL 60629",60629.0,95000.0,1/31/2018,,
11870,"602 E Lynden Ln Arlington Heights,  IL 60005",60005.0,515500.0,1/31/2018,,
11871,"16010 Bormet Dr Tinley Park,  IL 60477",60477.0,178000.0,1/31/2018,,
11872,"1417 N 19th Ave Melrose Park,  IL 60160",60160.0,1020000.0,1/31/2018,,
11873,"7504 Claridge Dr # B Bridgeview,  IL 60455",60455.0,215000.0,1/31/2018,,
11874,"303 W Beech Dr Schaumburg,  IL 60193",60193.0,378000.0,1/31/2018,,
11875,"1807 N Rolling Ln Arlington Heights,  IL 60004",60004.0,380000.0,1/31/2018,,
11876,"53 E 100th St Chicago,  IL 60628",60628.0,90000.0,1/31/2018,,
11877,"526 S Vail Ave Arlington Heights,  IL 60005",60005.0,361000.0,1/31/2018,,
11878,"3751 S Wolcott Ave Chicago,  IL 60609",60609.0,226000.0,1/31/2018,,
11879,"77 Maple Hill Rd Glencoe,  IL 60022",60022.0,1775000.0,1/31/2018,,
11880,"8134 S Burnham Ave Chicago,  IL 60617",60617.0,80000.0,1/31/2018,,
11881,"2019 W Thomas St Chicago,  IL 60622",60622.0,975000.0,1/31/2018,,
11882,"10015 S Bell Ave Chicago,  IL 60643",60643.0,410000.0,1/31/2018,,
11883,"836 S Dunton Ave Arlington Heights,  IL 60005",60005.0,362500.0,1/31/2018,,
11884,"6510 Wenz Ave Hodgkins,  IL 60525",60525.0,339500.0,1/31/2018,,
11885,"1530 N Throop St Chicago,  IL 60642",60642.0,1025000.0,1/31/2018,,
11886,"680 N Green St Apt 211 Chicago,  IL 60642",60642.0,365000.0,1/31/2018,,
11887,"2531 S Whipple St # 1RR Chicago,  IL 60623",60623.0,163000.0,1/31/2018,,
11888,"1401 W Fillmore St # 3 Chicago,  IL 60607",60607.0,410000.0,1/31/2018,,
11889,"4430 N Magnolia Ave Chicago,  IL 60640",60640.0,375000.0,1/31/2018,,
11890,"1419 N 19th Ave Melrose Park,  IL 60160",60160.0,1020000.0,1/31/2018,,
11891,"195 N Harbor Dr Apt 1809 Chicago,  IL 60601",60601.0,533000.0,1/31/2018,,
11892,"1453 Bear Flag Dr Hanover Park,  IL 60133",60133.0,119000.0,1/31/2018,,
11893,"643 W Barry Ave Apt 3D Chicago,  IL 60657",60657.0,250000.0,1/31/2018,,
11894,"7539 N Odell Ave Chicago,  IL 60631",60631.0,346000.0,1/31/2018,,
11895,"3715 S 57th Ave Cicero,  IL 60804",60804.0,135000.0,1/31/2018,,
11896,"6065 N Ridge Ave Unit 3 Chicago,  IL 60660",60660.0,298000.0,1/31/2018,,
11897,"1142 W Washburne Ave Chicago,  IL 60608",60608.0,455000.0,1/31/2018,,
11898,"2 W Delaware Pl Chicago,  IL 60610",60610.0,875000.0,1/31/2018,,
11899,"920 7th Ave La Grange,  IL 60525",60525.0,259000.0,1/31/2018,,
11900,"814 Clinton Pl Evanston,  IL 60201",60201.0,800000.0,1/31/2018,,
11901,"6210 N Francisco Ave Chicago,  IL 60659",60659.0,518000.0,1/31/2018,,
11902,"536 W 42nd Pl Chicago,  IL 60609",60609.0,210000.0,1/31/2018,,
11903,"128 Lakeland Dr Palos Park,  IL 60464",60464.0,392000.0,1/31/2018,,
11904,"900 N Kingsbury St # P-161 Chicago,  IL 60610",60610.0,349000.0,1/31/2018,,
11905,"8259 S Luella Ave Chicago,  IL 60617",60617.0,85000.0,1/31/2018,,
11906,"341 Armitage Ave Northlake,  IL 60164",60164.0,166900.0,1/31/2018,,
11907,"8910 Clearview Dr Orland Park,  IL 60462",60462.0,244000.0,1/31/2018,,
11908,"435 W Prospect Ave Mount Prospect,  IL 60056",60056.0,213000.0,1/31/2018,,
11909,"11 W 32nd St Steger,  IL 60475",60475.0,60000.0,1/31/2018,,
11910,"215B Dodge Ave Evanston,  IL 60202",60202.0,235000.0,1/31/2018,,
11911,"4545 W Touhy Ave Apt 120 Lincolnwood,  IL 60712",60712.0,295000.0,1/31/2018,,
11912,"2225 W Lyndale St Chicago,  IL 60647",60647.0,1575000.0,1/31/2018,,
11913,"2241 N Magnolia Ave # 5 Chicago,  IL 60614",60614.0,606000.0,1/31/2018,,
11914,"715 25th Ave Bellwood,  IL 60104",60104.0,80000.0,1/31/2018,,
11915,"122 Ashland Ave River Forest,  IL 60305",60305.0,560000.0,1/31/2018,,
11916,"653 N Kingsbury St Apt 1403 Chicago,  IL 60654",60654.0,550000.0,1/31/2018,,
11917,"7225 S Halsted St Chicago,  IL 60621",60621.0,35000.0,1/31/2018,,
