Month,CountyFIPS,CountyName,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2018-08-01 00:00:00,48451,"Tom Green, TX",524,,220025.000000,-0.0001,0.1051,495.5,0.0259,-0.0958,63.50,0.0763,0.0000,154.0,-0.0610,0.1493,2.0,-0.7500,-0.8750,134.0,-0.0429,-0.1184,19.0,-0.3214,18.0000,301276.0000,-0.0156,0.1467,514.5,0.0068,-0.0628,0.0383,-0.0196,0.0365
2018-08-01 00:00:00,01015,"Calhoun, AL",525,,129950.000000,0.0000,0.0355,635.0,0.0111,-0.0291,86.50,0.0298,-0.1263,158.0,0.2742,0.1791,0.0,,,94.0,-0.0600,-0.0784,2.0,1.0000,,156473.0000,-0.0227,0.0017,637.0,0.0127,-0.0260,0.0031,0.0016,0.0031
2018-08-01 00:00:00,29097,"Jasper, MO",526,,149950.000000,-0.0305,0.0337,929.5,0.1349,-0.2189,61.00,-0.1095,0.3118,338.0,0.2426,-0.2103,4.0,,-0.3333,196.0,0.1395,-0.0841,0.0,-1.0000,-1.0000,194115.0000,-0.0356,-0.0207,929.5,-0.0016,-0.2940,0.0000,-0.1368,-0.1063
2018-08-01 00:00:00,41019,"Douglas, OR",527,,302450.000000,-0.0084,0.0082,563.5,0.0552,0.0513,67.50,0.1066,0.0150,144.0,-0.2340,-0.2421,0.0,,-1.0000,154.0,0.0132,0.0694,0.0,-1.0000,-1.0000,434189.0000,-0.0211,0.0066,563.5,0.0513,0.0426,0.0000,-0.0037,-0.0084
2018-08-01 00:00:00,36045,"Jefferson, NY",528,,169950.000000,0.0000,0.0655,1167.5,0.0082,0.0657,85.00,0.1333,-0.1123,170.0,-0.2130,-0.1053,4.0,-0.5000,0.0000,272.0,0.1724,0.2830,3.0,0.5000,0.2000,238100.0000,0.0116,0.0222,1170.5,0.0091,0.0660,0.0026,0.0008,0.0003
2018-08-01 00:00:00,06039,"Madera, CA",529,*,316050.000000,-0.0094,-0.0423,896.0,0.0263,0.1907,60.00,0.0000,0.0084,248.0,-0.1733,-0.0746,8.0,-0.6000,0.3333,214.0,0.1630,0.5507,168.0,0.9535,14.2727,419064.0000,-0.0200,-0.0112,1064.0,0.1095,0.3936,0.1875,0.0890,0.1729
2018-08-01 00:00:00,17115,"Macon, IL",530,,96775.000000,-0.0028,0.0062,619.5,0.0447,-0.1244,72.00,-0.0270,-0.0943,160.0,-0.0244,-0.1011,0.0,-1.0000,-1.0000,164.0,0.0513,-0.1368,1.0,-0.7500,-0.8000,137688.0000,0.0366,0.0656,620.5,0.0394,-0.1291,0.0016,-0.0051,-0.0055
2018-08-01 00:00:00,26045,"Eaton, MI",531,*,193700.000000,-0.0069,0.1397,471.0,0.1268,0.0086,40.00,0.0256,-0.1667,204.0,-0.0556,0.2289,4.0,,,140.0,0.2500,0.0938,128.5,0.0118,20.4167,219600.0000,-0.0082,0.0974,599.5,0.1000,0.2674,0.2728,-0.0310,0.2600
2018-08-01 00:00:00,36069,"Ontario, NY",532,,259950.000000,0.0000,-0.0026,550.0,0.0073,0.0427,56.00,0.1667,0.0980,174.0,-0.0543,0.0482,4.0,0.0000,-0.3333,128.0,0.0323,0.2075,3.5,0.1667,6.0000,308966.0000,-0.0235,-0.0513,553.5,0.0082,0.0483,0.0064,0.0009,0.0054
2018-08-01 00:00:00,51177,"Spotsylvania, VA",533,,337000.000000,-0.0363,0.0214,674.0,-0.0103,-0.0580,44.50,-0.0111,-0.0430,272.0,0.0149,-0.0748,12.0,-0.5000,-0.6250,226.0,0.2556,0.0000,3.5,0.7500,0.1667,369550.0000,-0.0199,-0.0093,677.5,-0.0081,-0.0571,0.0052,0.0023,0.0010
2018-08-01 00:00:00,23001,"Androscoggin, ME",534,,189950.000000,-0.0409,-0.0074,343.0,0.1828,-0.1520,52.25,-0.0142,-0.3079,148.0,0.0000,0.1563,4.0,0.0000,0.0000,126.0,0.1250,0.0500,64.5,0.1944,-0.0979,214115.0000,-0.0045,0.0258,407.5,0.1846,-0.1439,0.1880,0.0018,0.0113
2018-08-01 00:00:00,54061,"Monongalia, WV",535,,248175.000000,-0.0071,0.0258,610.0,-0.0081,-0.0708,86.75,0.0981,0.0776,110.0,0.0185,0.0000,6.0,-0.2500,,140.0,0.4000,0.1475,41.5,-0.0778,0.0779,318275.0000,0.0076,-0.0323,651.5,-0.0129,-0.0626,0.0680,-0.0051,0.0094
2018-08-01 00:00:00,26017,"Bay, MI",536,*,99950.000000,0.0000,0.1697,434.0,-0.0225,-0.1294,52.50,0.1170,-0.2222,164.0,0.0000,-0.0682,2.0,,0.0000,114.0,-0.1364,-0.0806,164.0,0.0446,0.4775,144207.0000,0.0165,0.2054,598.0,-0.0050,-0.0189,0.3779,0.0243,0.1552
2018-08-01 00:00:00,17099,"La Salle, IL",537,,128275.000000,0.0258,0.1198,642.5,0.0655,-0.0912,67.50,0.0075,-0.1509,144.0,-0.0270,0.0746,2.0,-0.7500,0.0000,146.0,0.1774,0.0896,35.0,-0.0541,-0.1139,165867.0000,0.0146,0.0992,677.5,0.0586,-0.0924,0.0545,-0.0069,-0.0014
2018-08-01 00:00:00,26005,"Allegan, MI",538,,277250.000000,-0.1000,0.0666,359.0,0.0228,-0.1255,57.50,0.1058,-0.0086,140.0,0.0294,-0.0141,4.0,-0.5000,1.0000,98.0,-0.1250,-0.1967,0.0,-1.0000,,381096.0000,-0.0627,0.0002,359.0,0.0199,-0.1255,0.0000,-0.0028,0.0000
2018-08-01 00:00:00,09015,"Windham, CT",539,,235550.000000,0.0023,0.0244,651.5,0.0132,-0.0856,67.50,0.1842,0.0800,176.0,0.0000,-0.2414,4.0,,-0.3333,136.0,-0.0286,-0.0423,4.0,-0.2000,3.0000,263832.0000,-0.0004,0.0146,655.5,0.0116,-0.0813,0.0061,-0.0016,0.0047
2018-08-01 00:00:00,51770,"Roanoke city, VA",540,,143525.000000,-0.0069,0.0591,362.0,0.0000,-0.1040,69.75,0.1625,-0.0510,132.0,0.0313,0.0645,2.0,-0.5000,0.0000,124.0,-0.0606,0.0508,1.5,0.5000,0.5000,208848.0000,-0.0043,0.0949,363.5,0.0014,-0.1025,0.0041,0.0014,0.0017
2018-08-01 00:00:00,39169,"Wayne, OH",541,,162024.500000,-0.0150,0.0802,326.0,0.0867,0.2164,51.00,0.0851,-0.0893,112.0,0.0000,0.2174,2.0,,-0.5000,106.0,0.7667,0.7097,73.5,-0.0068,-0.0870,201102.0000,-0.0420,0.0694,399.5,0.0682,0.1463,0.2255,-0.0212,-0.0749
2018-08-01 00:00:00,48375,"Potter, TX",542,,180000.000000,0.0115,0.0370,357.5,0.0362,0.0142,51.50,0.0098,-0.0374,130.0,0.0484,0.0000,0.0,-1.0000,,120.0,0.0714,0.1321,124.0,-0.0236,-0.0815,283124.0000,0.0025,0.1372,481.5,0.0201,-0.0123,0.3469,-0.0213,-0.0361
2018-08-01 00:00:00,12055,"Highlands, FL",543,,180050.000000,0.0006,0.1288,717.5,0.0063,-0.0440,71.50,-0.0338,-0.1734,160.0,-0.1111,-0.1011,18.0,1.2500,1.2500,98.0,0.6333,0.0000,43.0,-0.2037,-0.0444,222902.0000,-0.0088,0.0977,760.5,-0.0085,-0.0440,0.0599,-0.0158,0.0000
2018-08-01 00:00:00,54003,"Berkeley, WV",544,,219050.000000,0.0186,0.1230,843.5,0.0066,0.0012,66.50,0.0902,-0.1250,204.0,-0.1639,-0.1356,20.0,0.2500,1.0000,142.0,0.0143,0.1452,0.5,-0.5000,,235254.0000,-0.0009,0.0689,844.0,0.0060,0.0018,0.0006,-0.0006,0.0006
2018-08-01 00:00:00,22005,"Ascension, LA",545,,283988.750000,0.0144,0.0755,732.5,-0.0115,0.4433,75.50,0.2177,0.3853,200.0,0.0417,0.3889,24.0,1.0000,3.0000,194.0,-0.2538,0.4265,13.5,-0.1563,1.2500,320535.0000,0.0059,0.0726,746.0,-0.0145,0.4528,0.0184,-0.0032,0.0066
2018-08-01 00:00:00,06057,"Nevada, CA",546,,519925.000000,-0.0191,-0.1173,1184.0,0.0562,0.1040,61.75,0.1126,-0.0679,360.0,-0.0426,0.2081,10.0,1.5000,0.2500,264.0,0.0645,0.0645,359.0,-0.0401,-0.0854,814536.0000,-0.0029,-0.1122,1543.0,0.0321,0.0532,0.3032,-0.0304,-0.0628
2018-08-01 00:00:00,18091,"La Porte, IN",547,,232550.000000,0.0109,0.0002,585.5,0.0400,-0.1313,62.50,0.0870,-0.1289,172.0,0.0488,0.0617,4.0,0.0000,1.0000,152.0,0.2258,-0.1364,1.0,,0.0000,318270.0000,-0.0231,-0.0483,586.5,0.0417,-0.1311,0.0017,0.0017,0.0002
2018-08-01 00:00:00,01069,"Houston, AL",548,,165950.000000,-0.0235,0.0434,705.0,-0.0927,-0.0838,86.50,0.1849,-0.1393,162.0,0.1250,-0.1649,4.0,-0.5000,0.0000,128.0,-0.2195,-0.1111,0.0,,,215761.0000,0.0005,0.0532,705.0,-0.0927,-0.0838,0.0000,0.0000,0.0000
2018-08-01 00:00:00,12035,"Flagler, FL",549,,319300.000000,0.0265,0.0749,1818.5,-0.0281,0.1583,86.00,-0.0549,0.0208,446.0,-0.0388,-0.0511,32.0,-0.3333,-0.2381,452.0,0.2021,0.3533,508.0,-0.0117,0.1454,440366.0000,0.0196,0.0229,2326.5,-0.0245,0.1555,0.2794,0.0046,-0.0031
2018-08-01 00:00:00,39029,"Columbiana, OH",550,,120475.000000,0.0044,0.0833,458.0,0.0879,-0.0812,60.25,-0.1268,-0.2741,116.0,-0.1212,-0.0333,2.0,,,110.0,0.4474,0.2222,55.5,-0.0902,-0.0826,155216.0000,0.0567,0.1379,513.5,0.0654,-0.0814,0.1212,-0.0237,-0.0002
2018-08-01 00:00:00,39109,"Miami, OH",551,,172500.000000,-0.0414,-0.0398,589.0,0.0120,-0.1222,57.25,0.1566,0.0409,190.0,-0.0865,-0.1284,10.0,-0.3750,-0.3750,176.0,-0.0222,0.0115,197.5,-0.0125,0.0154,224005.0000,-0.0179,-0.0065,786.5,0.0058,-0.0913,0.3353,-0.0083,0.0454
2018-08-01 00:00:00,30031,"Gallatin, MT",552,*,517800.000000,-0.0585,-0.0887,786.5,0.0295,0.0254,64.00,0.1034,-0.0376,232.0,-0.0169,0.0450,6.0,-0.6250,0.0000,196.0,0.3611,0.4000,439.5,-0.0057,-0.1987,871441.0000,-0.0312,-0.1399,1226.0,0.0166,-0.0680,0.5588,-0.0197,-0.1563
2018-08-01 00:00:00,54011,"Cabell, WV",553,,145050.000000,-0.0327,-0.0268,642.5,0.0150,-0.0317,93.50,-0.0053,-0.0410,104.0,-0.3158,-0.1875,2.0,-0.5000,0.0000,140.0,0.0606,-0.1139,119.0,-0.1185,-0.1019,211264.0000,0.0038,0.0634,761.5,-0.0085,-0.0433,0.1852,-0.0281,-0.0145
2018-08-01 00:00:00,13185,"Lowndes, GA",554,,174950.000000,0.0026,0.0938,546.0,-0.0109,-0.2342,72.50,0.0507,-0.2287,142.0,0.2241,-0.1235,6.0,-0.2500,2.0000,72.0,-0.1818,-0.3793,0.5,,,218197.0000,0.0026,0.0863,546.5,-0.0100,-0.2335,0.0009,0.0009,0.0009
2018-08-01 00:00:00,35045,"San Juan, NM",555,,210025.000000,0.0004,-0.0001,534.0,-0.0093,-0.0872,80.25,-0.0273,-0.0093,110.0,0.1000,-0.1129,0.0,-1.0000,,102.0,-0.1207,-0.1356,0.0,,,252900.0000,0.0057,-0.0120,534.0,-0.0093,-0.0872,0.0000,0.0000,0.0000
2018-08-01 00:00:00,05051,"Garland, AR",556,,229750.000000,-0.0009,0.0211,1876.5,-0.0029,-0.0262,87.50,0.0542,-0.0741,388.0,0.0000,0.1617,12.0,2.0000,1.0000,332.0,-0.0778,0.1448,0.0,,-1.0000,301547.0000,-0.0141,-0.0090,1876.5,-0.0029,-0.0267,0.0000,0.0000,-0.0005
2018-08-01 00:00:00,51003,"Albemarle, VA",557,,499950.000000,-0.0063,-0.0311,613.0,-0.0270,-0.0816,104.00,0.1751,0.0196,114.0,-0.0500,-0.1618,12.0,0.0000,0.0000,90.0,-0.1667,-0.0816,335.0,-0.1604,-0.0995,860866.0000,0.0902,0.1568,948.0,-0.0787,-0.0880,0.5465,-0.0868,-0.0108
2018-08-01 00:00:00,06031,"Kings, CA",558,,261400.000000,0.0249,0.1030,432.5,0.0273,0.1278,44.50,0.0000,0.0533,184.0,0.0222,0.0824,8.0,0.0000,,148.0,0.2333,0.2333,71.0,0.0000,0.5604,291683.0000,0.0207,0.1449,503.5,0.0234,0.1737,0.1642,-0.0045,0.0455
2018-08-01 00:00:00,22109,"Terrebonne, LA",559,,185000.000000,0.0304,0.0431,563.0,0.0387,0.0553,103.50,0.0895,0.0098,94.0,-0.1897,-0.0962,4.0,0.0000,1.0000,116.0,-0.1212,-0.0333,3.0,0.0000,-0.9368,264864.0000,-0.0091,0.0519,566.0,0.0385,-0.0258,0.0053,-0.0002,-0.0837
2018-08-01 00:00:00,55039,"Fond du Lac, WI",560,,164600.000000,-0.0249,0.1761,603.0,0.0134,-0.1851,54.50,0.0283,-0.2214,160.0,-0.1837,-0.0361,6.0,0.5000,0.5000,132.0,0.2692,-0.0959,21.5,-0.0227,,210850.0000,-0.0049,0.0535,624.5,0.0122,-0.1561,0.0357,-0.0013,0.0357
2018-08-01 00:00:00,01055,"Etowah, AL",561,,154750.000000,-0.0013,-0.0006,582.5,0.0292,-0.0284,85.50,-0.0339,-0.1779,124.0,0.0333,0.1071,0.0,-1.0000,-1.0000,114.0,0.3571,0.0962,0.0,,,197839.0000,-0.0205,-0.0159,582.5,0.0292,-0.0284,0.0000,0.0000,0.0000
2018-08-01 00:00:00,21093,"Hardin, KY",562,,203800.000000,0.0193,0.1485,569.5,0.0373,-0.0298,50.00,0.0638,-0.2157,188.0,-0.2419,-0.0962,2.0,-0.5000,-0.6667,176.0,0.2222,0.1892,74.0,0.0000,-0.3565,221219.0000,-0.0031,0.0695,643.5,0.0329,-0.0833,0.1299,-0.0049,-0.0660
2018-08-01 00:00:00,18167,"Vigo, IN",563,*,107950.000000,0.0286,0.2068,325.0,0.0093,-0.1699,59.25,0.0216,-0.1023,136.0,0.1724,0.0000,0.0,-1.0000,-1.0000,106.0,0.2619,0.1277,129.5,-0.0115,63.7500,150090.0000,-0.0129,0.0470,454.5,0.0033,0.1550,0.3985,-0.0084,0.3934
2018-08-01 00:00:00,55035,"Eau Claire, WI",564,,235050.000000,-0.0167,0.0454,478.0,0.1142,-0.0772,46.75,0.0163,-0.2579,144.0,-0.2000,0.0141,2.0,-0.7500,-0.5000,114.0,0.4250,-0.0339,13.0,0.1818,-0.0714,279521.0000,-0.0172,0.0170,491.0,0.1159,-0.0771,0.0272,0.0016,0.0002
2018-08-01 00:00:00,36089,"St. Lawrence, NY",565,,129850.000000,-0.0008,0.0907,975.5,-0.0076,-0.0303,99.25,0.0672,-0.1964,142.0,-0.0139,0.2241,2.0,-0.5000,-0.5000,144.0,-0.1220,0.0435,8.0,0.1429,0.2308,160489.0000,-0.0497,0.0250,983.5,-0.0066,-0.0286,0.0082,0.0011,0.0017
2018-08-01 00:00:00,45085,"Sumter, SC",566,*,161800.000000,-0.0185,0.0116,387.5,-0.0190,-0.3313,70.50,0.0217,-0.2579,118.0,-0.1061,0.0536,12.0,0.0000,0.0000,58.0,0.0357,-0.3958,220.0,-0.0393,0.2717,215720.0000,0.0081,0.1746,607.5,-0.0264,-0.1927,0.5677,-0.0120,0.2692
2018-08-01 00:00:00,36109,"Tompkins, NY",567,,249950.000000,-0.0349,0.0018,420.0,-0.0094,0.0072,67.00,0.1167,-0.1126,98.0,-0.0926,0.1136,0.0,,,66.0,-0.2826,0.0000,1.0,0.0000,-0.3333,309157.0000,-0.0031,-0.0696,421.0,-0.0094,0.0060,0.0024,0.0000,-0.0012
2018-08-01 00:00:00,37049,"Craven, NC",568,,189950.000000,-0.0058,0.0022,644.5,-0.0069,-0.0123,85.50,0.0823,-0.1140,170.0,0.1184,-0.0659,4.0,-0.5000,0.0000,132.0,0.0000,0.0476,262.5,0.0254,0.1194,240109.0000,-0.0117,-0.0218,907.0,0.0022,0.0225,0.4073,0.0128,0.0479
2018-08-01 00:00:00,53015,"Cowlitz, WA",569,*,299950.000000,-0.0003,-0.0101,462.5,0.0960,-0.0896,45.50,0.1375,0.0341,224.0,0.1429,0.1200,10.0,-0.1667,1.5000,176.0,0.1579,0.0353,82.0,-0.0120,13.9091,387434.0000,-0.0138,-0.1027,544.5,0.0782,0.0604,0.1773,-0.0194,0.1665
2018-08-01 00:00:00,34041,"Warren, NJ",570,,252500.000000,0.0018,0.0213,793.0,0.0154,-0.0155,66.50,0.1083,-0.0699,212.0,-0.1017,-0.0450,2.0,-0.5000,-0.7500,206.0,0.0510,0.4507,0.0,,,299726.0000,0.0259,0.0309,793.0,0.0154,-0.0155,0.0000,0.0000,0.0000
2018-08-01 00:00:00,37125,"Moore, NC",571,,299550.000000,-0.0013,0.0138,1180.0,-0.0344,-0.1010,91.50,0.1024,-0.1095,246.0,0.1182,0.1389,30.0,0.5000,1.1429,210.0,0.3125,0.3291,82.5,-0.0625,1.2917,354409.0000,-0.0462,-0.0008,1262.5,-0.0363,-0.0638,0.0699,-0.0021,0.0425
2018-08-01 00:00:00,30029,"Flathead, MT",572,,445800.000000,-0.0072,0.0143,1801.0,0.0849,0.1155,84.00,0.1507,-0.0820,334.0,-0.0824,0.3917,10.0,0.2500,1.5000,304.0,0.2258,0.1969,0.0,,-1.0000,775003.0000,-0.0178,-0.0740,1801.0,0.0849,0.1141,0.0000,0.0000,-0.0012
2018-08-01 00:00:00,55127,"Walworth, WI",573,,282545.000000,0.0125,0.0562,1100.5,0.0032,-0.1053,74.00,0.0571,-0.0864,240.0,-0.0323,0.0084,4.0,,-0.6667,204.0,0.1087,-0.0097,0.0,,-1.0000,472468.0000,0.0083,0.0432,1100.5,0.0032,-0.1060,0.0000,0.0000,-0.0008
2018-08-01 00:00:00,17093,"Kendall, IL",574,,250000.000000,-0.0002,0.0152,829.5,-0.0125,0.0375,47.00,0.0682,0.0108,284.0,-0.0405,0.1452,18.0,0.1250,2.0000,218.0,0.1354,0.1474,38.0,-0.0500,0.1014,269505.0000,-0.0111,-0.0141,867.5,-0.0142,0.0402,0.0458,-0.0018,0.0027
2018-08-01 00:00:00,13113,"Fayette, GA",575,*,399050.000000,-0.0024,0.0592,684.5,-0.0193,-0.0179,49.50,0.1000,-0.0833,242.0,-0.2342,-0.0970,20.0,-0.5455,-0.1667,248.0,0.2400,0.2653,356.0,-0.0139,4.2353,467951.0000,-0.0250,0.0527,1040.5,-0.0175,0.3601,0.5201,0.0029,0.4225
2018-08-01 00:00:00,13045,"Carroll, GA",576,*,238634.000000,0.0057,0.1844,910.5,-0.0060,0.0376,56.50,0.0865,0.0762,328.0,-0.1546,-0.1230,20.0,0.6667,-0.3750,224.0,-0.0175,0.1089,515.5,-0.0328,1.0998,271484.0000,-0.0240,0.0962,1426.0,-0.0159,0.2698,0.5662,-0.0157,0.2864
2018-08-01 00:00:00,17091,"Kankakee, IL",577,,151450.000000,0.0093,0.0822,554.5,0.0482,-0.0681,61.50,0.0082,-0.1022,152.0,0.0000,0.1515,2.0,,0.0000,122.0,0.1296,-0.1408,40.5,-0.1196,-0.3520,177219.0000,-0.0210,0.0300,595.0,0.0348,-0.0951,0.0730,-0.0139,-0.0320
2018-08-01 00:00:00,56021,"Laramie, WY",578,,295750.000000,-0.0077,0.0255,412.0,0.0123,-0.1609,47.00,-0.0105,-0.0739,172.0,-0.0851,-0.0753,8.0,1.0000,0.0000,100.0,0.1905,-0.2754,297.5,0.0858,0.0348,337761.0000,-0.0133,0.0742,709.5,0.0419,-0.0886,0.7221,0.0489,0.1365
2018-08-01 00:00:00,36101,"Steuben, NY",579,,139950.000000,-0.0285,-0.0143,633.5,0.0558,-0.0328,68.00,-0.0145,-0.1447,152.0,0.0857,0.2063,0.0,,-1.0000,118.0,-0.1061,-0.0167,1.0,0.0000,0.0000,193787.0000,-0.0082,-0.1114,634.5,0.0557,-0.0328,0.0016,-0.0001,0.0001
2018-08-01 00:00:00,39003,"Allen, OH",580,,124950.000000,0.0452,0.2868,441.5,0.0487,-0.0586,54.25,0.0236,-0.1457,152.0,0.0000,-0.0256,2.0,,-0.5000,106.0,0.4722,0.1522,14.5,-0.0938,-0.3409,170636.0000,-0.0370,0.1277,456.0,0.0435,-0.0713,0.0328,-0.0052,-0.0141
2018-08-01 00:00:00,05031,"Craighead, AR",581,,199950.000000,0.0000,0.1111,708.0,0.0381,-0.0228,55.00,-0.1406,-0.1882,246.0,-0.0081,0.0603,2.0,-0.8333,-0.6667,110.0,-0.0179,-0.0179,1.0,0.0000,,261584.0000,0.0008,0.0736,709.0,0.0381,-0.0214,0.0014,-0.0001,0.0014
2018-08-01 00:00:00,24037,"St. Mary's, MD",582,,302500.000000,-0.0226,0.0252,644.5,-0.0294,-0.0571,60.50,0.0431,-0.1232,184.0,-0.0417,0.1084,20.0,0.0000,2.3333,178.0,0.2361,0.0230,0.5,,,347241.0000,0.0063,0.0416,645.0,-0.0286,-0.0563,0.0008,0.0008,0.0008
2018-08-01 00:00:00,29071,"Franklin, MO",583,,214850.000000,0.0740,0.1999,715.0,0.0453,-0.0117,65.50,0.0480,-0.0839,158.0,-0.1023,0.0972,6.0,0.5000,0.5000,120.0,-0.0323,-0.2771,52.5,-0.0094,-0.3000,298643.0000,0.0112,0.0578,767.5,0.0414,-0.0388,0.0734,-0.0041,-0.0302
2018-08-01 00:00:00,34009,"Cape May, NJ",584,*,399050.000000,-0.0023,0.0583,2383.5,0.0160,-0.0787,91.50,0.0281,-0.1682,542.0,0.1016,0.1107,46.0,0.9167,1.0909,400.0,-0.1379,0.0050,26.0,0.0400,-0.9501,735358.0000,0.0110,0.1258,2409.5,0.0162,-0.2247,0.0109,0.0003,-0.1905
2018-08-01 00:00:00,47011,"Bradley, TN",585,,217494.000000,0.0067,0.0237,670.5,0.1119,0.0850,48.00,-0.0769,-0.1070,254.0,0.1981,0.1981,4.0,0.0000,0.0000,158.0,0.3621,0.1618,9.0,-0.2500,-0.2500,281047.0000,0.0974,0.0956,679.5,0.1049,0.0786,0.0134,-0.0065,-0.0060
2018-08-01 00:00:00,38015,"Burleigh, ND",586,,282472.500000,-0.0087,0.0366,593.0,0.0552,0.2239,66.00,0.0233,0.1786,162.0,0.0385,-0.0122,2.0,,,160.0,0.0000,0.0256,0.0,,,343921.0000,0.0040,0.0280,593.0,0.0552,0.2239,0.0000,0.0000,0.0000
2018-08-01 00:00:00,21059,"Daviess, KY",587,,176250.000000,0.0371,0.1019,470.5,0.0053,0.0491,54.50,0.0481,0.1784,136.0,-0.0811,-0.0145,2.0,-0.7500,-0.5000,124.0,0.2400,0.6316,1.0,,-0.5000,287647.0000,0.0092,0.3516,471.5,0.0075,0.0466,0.0021,0.0021,-0.0023
2018-08-01 00:00:00,28089,"Madison, MS",588,*,363475.000000,0.0123,0.0347,722.0,-0.0373,-0.2144,86.00,0.0750,-0.0444,138.0,-0.2959,-0.1266,4.0,-0.5000,-0.5000,190.0,-0.1518,-0.1667,224.0,-0.1318,1.8176,451816.0000,0.0011,0.0620,946.0,-0.0615,-0.0526,0.3102,-0.0338,0.2237
2018-08-01 00:00:00,29165,"Platte, MO",589,,349750.000000,-0.0249,0.0108,516.5,0.0455,0.1659,55.50,0.0673,-0.0513,208.0,0.3000,0.4648,16.0,0.3333,1.0000,126.0,-0.1923,0.1053,0.0,,-1.0000,399973.0000,-0.0085,-0.0043,516.5,0.0455,0.1352,0.0000,0.0000,-0.0271
2018-08-01 00:00:00,19193,"Woodbury, IA",590,,199125.000000,-0.0019,0.0262,248.5,0.0485,-0.2136,48.00,-0.0943,-0.2782,126.0,0.2600,0.2115,0.0,,-1.0000,2.0,,-0.9762,0.0,,-1.0000,235666.0000,0.0556,0.0352,248.5,0.0485,-0.2186,0.0000,0.0000,-0.0063
2018-08-01 00:00:00,01077,"Lauderdale, AL",591,,194950.000000,0.0263,0.1143,472.0,0.0306,-0.0105,75.50,-0.0904,-0.0793,120.0,-0.0323,-0.0164,4.0,0.0000,1.0000,100.0,0.1905,0.0638,1.0,0.0000,,267212.0000,0.0023,0.1876,473.0,0.0305,-0.0084,0.0021,-0.0001,0.0021
2018-08-01 00:00:00,17037,"DeKalb, IL",592,,185000.000000,-0.0261,-0.0255,568.5,0.0470,-0.0947,48.50,-0.0490,-0.2652,170.0,-0.0957,0.1644,4.0,,1.0000,126.0,0.0500,-0.2588,20.0,-0.1304,-0.2453,215756.0000,-0.0174,-0.0013,588.5,0.0398,-0.1008,0.0352,-0.0072,-0.0070
2018-08-01 00:00:00,42097,"Northumberland, PA",593,,107925.000000,-0.0184,0.0924,443.5,-0.0122,-0.0722,94.75,0.0767,-0.0052,76.0,-0.0500,-0.0732,0.0,-1.0000,-1.0000,86.0,0.0238,0.1316,17.5,0.0938,4.8333,135871.0000,-0.0020,0.0579,461.0,-0.0086,-0.0416,0.0395,0.0038,0.0332
2018-08-01 00:00:00,19061,"Dubuque, IA",594,,250675.000000,0.0399,0.2052,275.5,0.0804,-0.2129,56.25,0.0613,0.0417,114.0,0.3571,0.0556,0.0,,-1.0000,108.0,0.3500,0.2857,1.0,,,298190.0000,0.0329,0.2012,276.5,0.0843,-0.2100,0.0036,0.0036,0.0036
2018-08-01 00:00:00,16019,"Bonneville, ID",595,,262550.000000,-0.0057,0.0983,348.5,0.1206,-0.1416,38.50,0.0267,-0.0494,166.0,-0.0349,-0.1782,14.0,0.1667,0.0000,166.0,0.4821,-0.0119,0.0,,-1.0000,343904.0000,0.0335,0.1175,348.5,0.1206,-0.1427,0.0000,0.0000,-0.0012
2018-08-01 00:00:00,51161,"Roanoke, VA",596,,236037.500000,-0.0278,0.0261,408.5,0.0290,-0.2372,60.50,-0.0082,-0.1769,134.0,-0.1184,-0.1299,10.0,1.5000,0.6667,132.0,-0.2143,-0.1951,2.5,0.2500,0.2500,287347.0000,-0.0166,0.0265,411.0,0.0301,-0.2353,0.0061,0.0011,0.0024
2018-08-01 00:00:00,48257,"Kaufman, TX",597,,267545.000000,-0.0089,0.0804,689.5,0.0110,0.2379,47.00,0.1750,-0.0874,262.0,-0.1603,0.0826,22.0,-0.3125,-0.3889,292.0,0.2373,0.7590,268.0,-0.0563,0.2072,307494.0000,-0.0057,0.0692,957.5,-0.0088,0.2291,0.3887,-0.0277,-0.0099
2018-08-01 00:00:00,24045,"Wicomico, MD",598,*,177950.000000,-0.0111,0.1087,382.5,0.0310,-0.0267,76.75,0.0099,-0.0285,136.0,0.2143,0.5111,0.0,-1.0000,,78.0,-0.1136,-0.2353,0.0,,-1.0000,220792.0000,-0.0070,0.1014,382.5,0.0310,-0.3598,0.0000,0.0000,-0.5204
