Address ,List_Price ,
"7350 N Cicero Ave Lincolnwood, IL 60712","$290,000 ",
"6424 151st St Oak Forest, IL 60452","$1,250,000 ",
"739 E 168th Pl South Holland, IL 60473","$227,000 ",
"716 S Evergreen Ave Arlington Heights, IL 60005","$370,000 ",
"6680 W Albion Ave Niles, IL 60714","$110,000 ",
"18307 Country Ln Lansing, IL 60438","$1,125,000 ",
"7635 Kenton Ave Skokie, IL 60076","$50,000 ",
"7951 S Harvard Ave Chicago, IL 60620","$134,500 ",
"4329 N Drake Ave Chicago, IL 60618","$185,000 ",
"6324 W Bryn Mawr Ave Chicago, IL 60646","$525,500 ",
"381 Nancy Ln Wheeling, IL 60090","$1,350,000 ",
"1307 N Bell Ave Chicago, IL 60622","$217,000 ",
"1126 S Humphrey Ave Oak Park, IL 60304","$172,000 ",
"3707 N Lawndale Ave Chicago, IL 60618","$103,000 ",
"545 W Aldine Ave Apt 5B Chicago, IL 60657","$1,440,000 ",
"6050 N Jersey Ave Chicago, IL 60659","$395,000 ",
"17031 Harlem Ave # 7 Tinley Park, IL 60477","$138,500 ",
"8420 S Essex Ave Chicago, IL 60617","$225,000 ",
"417 Cherry Creek Ln Prospect Heights, IL 60070","$123,500 ",
"298 S Circle Dr Palatine, IL 60067","$102,000 ",
"1561 Pendelton Ct Palatine, IL 60067","$60,000 ",
"7523 Karlov Ave Skokie, IL 60076","$60,000 ",
"11939 S Yale Ave Chicago, IL 60628","$220,000 ",
"10042 S Saint Lawrence Ave Chicago, IL 60628","$4,000 ",
"11727 S Church St Chicago, IL 60643","$77,000 ",
"4240 Arthur Ave Brookfield, IL 60513","$93,000 ",
"9936 S Van Vlissingen Rd Chicago, IL 60617","$241,000 ",
"518 Cherry Hill Ct Schaumburg, IL 60193","$297,500 ",
"716 1st Ave Des Plaines, IL 60016","$353,000 ",
"6214 Misty Pines Dr Unit 4 Tinley Park, IL 60477","$219,500 ",
"1439 N Dearborn St Apt 2 Chicago, IL 60610","$167,500 ",
"60 E Monroe St Unit 4102 Chicago, IL 60603","$159,000 ",
"4745 N Ravenswood Ave Apt 308 Chicago, IL 60640","$317,000 ",
"117 W Boardwalk Dr Palatine, IL 60067","$355,500 ",
"2700 N Hampden Ct Apt 18E Chicago, IL 60614","$330,000 ",
"330 Kemman Ave La Grange Park, IL 60526","$122,001 ",
"1619 S Kaspar Ave Arlington Heights, IL 60005","$290,000 ",
"10126 Hiawatha Trl Orland Park, IL 60462","$438,000 ",
"334 153rd St Calumet City, IL 60409","$303,000 ",
"637 N Avers Ave Chicago, IL 60624","$680,000 ",
"3916 Snowbird Ln Northbrook, IL 60062","$160,000 ",
"7141 N Kedvale Ave Lincolnwood, IL 60712","$243,500 ",
"11861 S Vincennes Ave Chicago, IL 60643","$145,000 ",
"7637 Jackson Blvd Apt 3S Forest Park, IL 60130","$230,000 ",
"8044 S Escanaba Ave Chicago, IL 60617","$325,000 ",
"30 W Monterey Ave Schaumburg, IL 60193","$132,500 ",
"450 Howard St Elk Grove Village, IL 60007","$239,000 ",
"12311 W Lady Bar Ln Orland Park, IL 60467","$275,000 ",
"5118 S Normandy Ave Chicago, IL 60638","$127,000 ",
"1707 N Paulina St Apt 202 Chicago, IL 60622","$725,000 ",
"8137 Hamlin Ave Skokie, IL 60076","$441,500 ",
"5305 S Fairfield Ave Chicago, IL 60632","$925,000 ",
"4615 Custer Ave Lyons, IL 60534","$212,000 ",
"2002 N Howe St # 2N Chicago, IL 60614","$335,000 ",
"1028 W Newport Ave # 3 Chicago, IL 60657","$360,000 ",
"2924 N Sacramento Ave Apt 2E Chicago, IL 60618","$274,000 ",
"4510 N Hermitage Ave Chicago, IL 60640","$176,000 ",
"8606 S Indiana Ave Chicago, IL 60619","$194,000 ",
"12858 S Carondolet Ave Chicago, IL 60633","$665,000 ",
"5936 N Kostner Ave Chicago, IL 60646","$2,260,000 ",
"1854 N Mobile Ave Chicago, IL 60639","$182,000 ",
"1152 E 90th St Chicago, IL 60619","$269,500 ",
"2242 S Saint Louis Ave Chicago, IL 60623","$195,000 ",
"4820 156th St Oak Forest, IL 60452","$339,000 ",
"16630 89th Ct Orland Hills, IL 60487","$359,000 ",
"4353 Hampton Ave Western Springs, IL 60558","$100,000 ",
"192 Riverside Rd Riverside, IL 60546","$555,000 ",
"9440 S 51st Ave Apt 212 Oak Lawn, IL 60453","$555,000 ",
"3620 W 84th Pl Chicago, IL 60652","$90,000 ",
"735 Plum Tree Ct Apt A2 Wheeling, IL 60090","$407,500 ",
"7040 Olde Gatehouse Rd # 15B Tinley Park, IL 60477","$605,000 ",
"904 Devon Ave Park Ridge, IL 60068","$245,000 ",
"3701 N Oketo Ave Chicago, IL 60634","$175,000 ",
"9937 S Cicero Ave Apt 103 Oak Lawn, IL 60453","$1,400,000 ",
"3734 S Rockwell St Chicago, IL 60632","$189,000 ",
"1614 W Columbia Ave Apt 4 Chicago, IL 60626","$152,000 ",
"1152 N La Salle Dr Unit D Chicago, IL 60610","$174,500 ",
"Park Ridge, IL 60068","$700,000 ",
"17957 Wildwood Ave Lansing, IL 60438","$185,000 ",
"17731 Oakwood Dr Tinley Park, IL 60487","$450,000 ",
"139 S Rohlwing Rd Palatine, IL 60074","$285,000 ",
"707 Edgemont Ln Park Ridge, IL 60068","$152,000 ",
"20473 N Plum Grove Rd Palatine, IL 60074","$167,000 ",
"1831 S Kildare Ave Chicago, IL 60623","$149,000 ",
"1500 Harbour Dr Apt 4K Wheeling, IL 60090","$257,000 ",
"3323 W Van Buren St Chicago, IL 60624","$56,000 ",
"2862 Meadow Ln Unit W2 Schaumburg, IL 60193","$10,000 ",
"6440 W Foster Ave Chicago, IL 60656","$10,000 ",
"5415 N Sheridan Rd Apt 909 Chicago, IL 60640","$56,000 ",
"6320 S Bell Ave Chicago, IL 60636","$960,000 ",
"12577 S State St Chicago, IL 60628","$850,000 ",
"5619 S Albany Ave Chicago, IL 60629","$260,000 ",
"6623 N Seeley Ave # 1N Chicago, IL 60645","$300,000 ",
"5133 S Laramie Ave Chicago, IL 60638","$459,000 ",
"1940 Monroe Ave Glenview, IL 60025","$355,000 ",
"340 E Randolph St Unit 3502 Chicago, IL 60601","$137,500 ",
"1660 N La Salle Dr Apt 1712 Chicago, IL 60614","$300,000 ",
"2035 S Indiana Ave Apt 202 Chicago, IL 60616","$1,699,000 ",
"734 W Buckingham Pl # 1 Chicago, IL 60657","$35,000 ",
"2414 N Janssen Ave # 2 Chicago, IL 60614","$278,000 ",
"6926 S Marshfield Ave Chicago, IL 60636","$265,000 ",
"4214 S Maplewood Ave Chicago, IL 60632","$105,000 ",
"1630 N Mango Ave Chicago, IL 60639","$164,000 ",
"1534 Sycamore Pl Schaumburg, IL 60173","$825,000 ",
"9232 Ozark Ave Morton Grove, IL 60053","$195,000 ",
"244 E 164th Pl South Holland, IL 60473","$1,099,000 ",
"3034 N Hamilton Ave # 2 Chicago, IL 60618","$50,000 ",
"8851 Knox Ave Skokie, IL 60076","$265,000 ",
"3118 N Saint Louis Ave Chicago, IL 60618","$288,000 ",
"2237 Lincolnwood Dr Evanston, IL 60201","$290,000 ",
"8556 Kedvale Ave Skokie, IL 60076","$346,000 ",
"2145 Dewes St Glenview, IL 60025","$235,000 ",
"3809 Johnson Ave Western Springs, IL 60558","$660,000 ",
"13342 S Oakview Ct Palos Heights, IL 60463","$164,000 ",
"11019 Deblin Ln Apt 3D Oak Lawn, IL 60453","$550,000 ",
"750 Pearson St Apt 308 Des Plaines, IL 60016","$975,000 ",
"1805 W Hatherleigh Ct Apt 2A Mount Prospect, IL 60056","$1,750,000 ",
"1605 Vermont Dr Elk Grove Village, IL 60007","$441,000 ",
"17 Linda Ln Streamwood, IL 60107","$751,500 ",
"4656 W Adams St Chicago, IL 60644","$190,000 ",
"6700 Old Plank Blvd Matteson, IL 60443","$148,000 ",
"13415 S Mackinaw Ave Chicago, IL 60633","$1,024,000 ",
"439 W Daniels Rd Palatine, IL 60067","$150,000 ",
"335 Greenwood Rd Glenview, IL 60025","$340,500 ",
"853 Campus Ave Matteson, IL 60443","$160,000 ",
"71 Silo Ridge Rd E Orland Park, IL 60467","$252,500 ",
"112 Belvidere Ave Forest Park, IL 60130","$40,000 ",
"5900 N Kilpatrick Ave Chicago, IL 60646","$324,500 ",
"1532 W Wolfram St Chicago, IL 60657","$245,000 ",
"1945 Morningview Dr Hoffman Estates, IL 60192","$262,500 ",
"223 W Slade St Palatine, IL 60067","$330,000 ",
"1418 N Cleveland Ave # 2 Chicago, IL 60610","$318,000 ",
"4241 N Paulina St Chicago, IL 60613","$3,000,000 ",
"5930 N Manton Ave Chicago, IL 60646","$340,000 ",
"1647 N Artesian Ave # 1 Chicago, IL 60647","$340,000 ",
"6117 S Rutherford Ave Chicago, IL 60638","$414,000 ",
"1759 N Neva Ave Chicago, IL 60707","$55,000 ",
"3427 Vollmer Rd Unit 104 Flossmoor, IL 60422","$590,000 ",
"222 N Columbus Dr Apt 5003 Chicago, IL 60601","$695,000 ",
"13921 S Stewart Ave Riverdale, IL 60827","$237,000 ",
"8307 N Oketo Ave Niles, IL 60714","$1,050,000 ",
"1542 State Line Rd Calumet City, IL 60409","$200,000 ",
"273 Rich Rd Park Forest, IL 60466","$185,000 ",
"6410 N New England Ave Chicago, IL 60631","$165,000 ",
"12701 S Misty Harbour Ln Palos Park, IL 60464","$875,000 ",
"10801 S Neenah Ave Worth, IL 60482","$97,500 ",
"2311 Forest Ave North Riverside, IL 60546","$45,000 ",
"3732 Green St Steger, IL 60475","$123,500 ",
"320 Seminole St Park Forest, IL 60466","$862,000 ",
"2201 Martin Ln Northfield, IL 60093","$35,000 ",
"316 N Harvey Ave Oak Park, IL 60302","$174,500 ",
"1502 Ostrander Ave La Grange Park, IL 60526","$55,000 ",
"10352 S Wallace St Chicago, IL 60628","$525,000 ",
"21 W Goethe St Apt 18D Chicago, IL 60610","$180,000 ",
"113 W Elm St Chicago, IL 60610","$610,000 ",
"327 Wildberry Ct Unit C2 Schaumburg, IL 60193","$386,000 ",
"1400 E 91st St Chicago, IL 60619","$1,750,000 ",
"2919 N Harlem Ave Apt 210 Chicago, IL 60707","$475,000 ",
"18228 Burnham Ave Lansing, IL 60438","$475,000 ",
"5115 W Bloomingdale Ave Chicago, IL 60639","$272,000 ",
"12360 S Nagle Ave Palos Heights, IL 60463","$170,000 ",
"1743 W Farwell Ave Chicago, IL 60626","$660,000 ",
"1823 Maple Rd Homewood, IL 60430","$60,000 ",
"9501 Karlov Ave Skokie, IL 60076","$1,125,000 ",
"900 N Harvey Ave Oak Park, IL 60302","$320,000 ",
"1143 S Plymouth Ct Apt 404 Chicago, IL 60605","$500,000 ",
"7707 W Irving Park Rd Apt 409 Chicago, IL 60634","$132,000 ",
"1 Horseshoe Ln Lemont, IL 60439","$60,000 ",
"10330 S Artesian Ave Chicago, IL 60655","$165,000 ",
"1500 Maplewood Ave Hanover Park, IL 60133","$28,000 ",
"1515 Spencer Ave Wilmette, IL 60091","$188,000 ",
"631 N Kedzie Ave Chicago, IL 60612","$515,000 ",
"7958 S Kingston Ave Chicago, IL 60617","$280,500 ",
"7033 N Kedzie Ave Apt 1709 Chicago, IL 60645","$420,000 ",
"1845 Prairie St # A2 Glenview, IL 60025","$724,000 ",
"141 N La Grange Rd Apt 301 La Grange, IL 60525","$160,000 ",
"1047 Meadowlark Ln Glenview, IL 60025","$50,500 ",
"11547 S Meadow Lane Dr Merrionette Park, IL 60803","$242,500 ",
"311 S Pine St Mount Prospect, IL 60056","$92,500 ",
"9419 Harding Ave Evanston, IL 60203","$50,000 ",
"1738 W 91st St Apt 2W Chicago, IL 60620","$151,500 ",
"913 S School St Mount Prospect, IL 60056","$392,000 ",
"10953 S Westwood Dr Palos Hills, IL 60465","$465,000 ",
"2110 Swainwood Dr Glenview, IL 60025","$1,200,000 ",
"830 Eastwood Ln Glenview, IL 60025","$280,000 ",
"1213 Spruce Dr Glenview, IL 60025","$711,000 ",
"3166 Valcour Dr Glenview, IL 60026","$260,000 ",
"15407 Minerva Ave Dolton, IL 60419","$130,000 ",
"10431 S Eberhart Ave Chicago, IL 60628","$218,500 ",
"30 50th Ave Bellwood, IL 60104","$395,000 ",
"6462 N Nokomis Ave Chicago, IL 60646","$95,000 ",
"721 E 89th Pl Chicago, IL 60619","$302,000 ",
"3541 N Wilton Ave Apt 4 Chicago, IL 60657","$302,000 ",
"159 E Walton Pl Apt 13B Chicago, IL 60611","$80,000 ",
"2550 N Lakeview Ave Unit S2601 Chicago, IL 60614","$212,000 ",
"5912 N Nickerson Ave Chicago, IL 60631","$951,500 ",
"2330 Cuyler Ave Berwyn, IL 60402","$245,000 ",
"2675 Appletree Ln Northbrook, IL 60062","$390,000 ",
"10051 S Prospect Ave Chicago, IL 60643","$149,000 ",
"6461 W Warner Ave Apt 206 Chicago, IL 60634","$255,000 ",
"2536 S 2nd Ave North Riverside, IL 60546","$80,000 ",
"722 E 158th St South Holland, IL 60473","$129,000 ",
"293 Crandon Ave Calumet City, IL 60409","$347,500 ",
"1620 Cambridge Ave Flossmoor, IL 60422","$265,000 ",
"1806 Maple Ave Berwyn, IL 60402","$220,000 ",
"7906 164th Ct Tinley Park, IL 60477","$750,000 ",
"7 Cour Leroux Palos Hills, IL 60465","$162,000 ",
"443 Chestnut St Winnetka, IL 60093","$149,000 ",
"931 Burnham Ct Glenview, IL 60025","$253,000 ",
"17515 Bernadine St Lansing, IL 60438","$480,000 ",
"1668 State Line Rd Calumet City, IL 60409","$287,000 ",
"1834 Stockton Dr Northfield, IL 60093","$155,000 ",
"266 Mayfair Ln Unit D2 Schaumburg, IL 60193","$55,000 ",
"1538 Walnut Ave Wilmette, IL 60091","$700,000 ",
"4101 W Nelson St Chicago, IL 60641","$427,500 ",
"200 E Delaware Pl Apt 16A Chicago, IL 60611","$107,000 ",
"520 W Huron St Apt 320 Chicago, IL 60654","$85,000 ",
"4528 Gilbert Ave Western Springs, IL 60558","$130,000 ",
"7841 White Ave Lyons, IL 60534","$130,000 ",
"3732 N Janssen Ave Apt A Chicago, IL 60613","$500,000 ",
"8416 S Exchange Ave Chicago, IL 60617","$185,000 ",
"128 W 112th Pl Chicago, IL 60628","$131,000 ",
"401 E 103rd St Chicago, IL 60628","$120,000 ",
"19323 Woodfield Ct Tinley Park, IL 60487","$222,000 ",
"6019 S Laflin St Chicago, IL 60636","$155,000 ",
"9828 S Keeler Ave Oak Lawn, IL 60453","$206,000 ",
"839 N Lombard Ave Oak Park, IL 60302","$159,000 ",
"1433 N Cleveland Ave Apt H Chicago, IL 60610","$325,000 ",
"8737 S Marshfield Ave Chicago, IL 60620","$167,000 ",
"411 W Ontario St Apt 310 Chicago, IL 60654","$1,700,000 ",
"91 Washington Ave Streamwood, IL 60107","$392,000 ",
"4916 N Mulligan Ave Chicago, IL 60630","$602,000 ",
"550 N Saint Clair St Chicago, IL 60611","$602,000 ",
"5127 S Honore St Chicago, IL 60609","$1,572,500 ",
"9642 S 78th Ct Hickory Hills, IL 60457","$655,000 ",
"9635 S 78th Ct Hickory Hills, IL 60457","$77,000 ",
"660 Prestwick Ln Unit 507 Wheeling, IL 60090","$120,000 ",
"1478 S Prairie Ave Unit N Chicago, IL 60605","$31,500 ",
"7723 S Aberdeen St Chicago, IL 60620","$155,000 ",
"555 W Cornelia Ave Apt 1603 Chicago, IL 60657","$332,000 ",
"333 N Canal St Apt 2804 Chicago, IL 60606","$314,000 ",
"950 W Huron St Unit 604 Chicago, IL 60642","$115,000 ",
"1030 N State St Apt 38M Chicago, IL 60610","$70,000 ",
"2248 N Wayne Ave Chicago, IL 60614","$427,000 ",
"9514 S Ridgeway Ave Evergreen Park, IL 60805","$427,000 ",
"14442 Creek Crossing Dr Orland Park, IL 60467","$54,000 ",
"3848 25th Ave Apt 5 Schiller Park, IL 60176","$105,500 ",
"2900 W Pope John Paul II Dr Chicago, IL 60632","$440,000 ",
"4818 N Chester Ave Norridge, IL 60706","$145,000 ",
"1304 Elm St Park Ridge, IL 60068","$810,500 ",
"2147 Claridge Ln Northbrook, IL 60062","$280,000 ",
"16 Longmeadow Rd Winnetka, IL 60093","$214,000 ",
"2424 Hawthorne Ln Flossmoor, IL 60422","$115,000 ",
"703 N East Ave Oak Park, IL 60302","$355,500 ",
"1914 W Melrose St # 2 Chicago, IL 60657","$340,000 ",
"2441 W Huron St Chicago, IL 60612","$185,000 ",
"947 E Prairie Ave Des Plaines, IL 60016","$575,000 ",
"2017 Walnut St Blue Island, IL 60406","$275,000 ",
"6947 W Archer Ave Chicago, IL 60638","$205,000 ",
"18224 Wentworth Ave Apt 4 Lansing, IL 60438","$365,000 ",
"7330 W 61st Pl Summit, IL 60501","$127,500 ",
"1667 Buckingham Dr Des Plaines, IL 60018","$274,000 ",
"7924 S Sacramento Ave Chicago, IL 60652","$63,000 ",
"11 165th St Calumet City, IL 60409","$487,000 ",
"7323 N Paulina St Apt 2 Chicago, IL 60626","$185,000 ",
"30 E Huron St Apt 2910 Chicago, IL 60611","$128,000 ",
"6957 N Western Ave Unit G Chicago, IL 60645","$52,000 ",
"555 S River Rd Apt 601 Des Plaines, IL 60016","$150,000 ",
"1640 Maple Ave Apt 707 Evanston, IL 60201","$130,000 ",
"6815 W Highland Ave Chicago, IL 60631","$173,000 ",
"809 Dempster St Evanston, IL 60201","$74,000 ",
"5106 W Fletcher St Chicago, IL 60641","$159,000 ",
"5941 S Paulina St Chicago, IL 60636","$256,000 ",
"3312 S Austin Blvd Cicero, IL 60804","$130,500 ",
"117 Stonebrook Rd Matteson, IL 60443","$292,000 ",
"3431 Oak Park Ave Berwyn, IL 60402","$620,000 ",
"921 Huntington Dr Elk Grove Village, IL 60007","$396,000 ",
"14817 Grant St Dolton, IL 60419","$76,000 ",
"59 Ruffled Feathers Dr Lemont, IL 60439","$185,000 ",
"3815 Ashley Ct Rolling Meadows, IL 60008","$660,000 ",
"103 W Berkshire Ln Mount Prospect, IL 60056","$335,000 ",
"1507 Penrith Pl Schaumburg, IL 60194","$126,000 ",
"1143 S Plymouth Ct Apt 401 Chicago, IL 60605","$223,000 ",
"2906 Stork Ct Rolling Meadows, IL 60008","$340,000 ",
"1813 W Palm Dr Mount Prospect, IL 60056","$422,000 ",
"16732 School St South Holland, IL 60473","$375,000 ",
"14465 S Ravinia Ave # 6 Orland Park, IL 60462","$370,000 ",
"2350 S 8th Ave North Riverside, IL 60546","$107,000 ",
"2134 W Irving Park Rd Apt 2 Chicago, IL 60618","$270,000 ",
"127 Bellwood Ave Bellwood, IL 60104","$152,000 ",
"10122 S Karlov Ave Oak Lawn, IL 60453","$385,000 ",
"9606 S Charles St Chicago, IL 60643","$290,000 ",
"1505 Clinton Ave Berwyn, IL 60402","$345,000 ",
"2217 N Hawthorne Ave Melrose Park, IL 60164","$183,000 ",
"41 S Stonington Dr # 191 Palatine, IL 60074","$341,000 ",
"2147 N 74th Ave Elmwood Park, IL 60707","$180,000 ",
"1101 South Blvd Unit 204 Oak Park, IL 60302","$505,000 ",
"1714 E Maya Ln Mount Prospect, IL 60056","$575,000 ",
"3038 Elm St Franklin Park, IL 60131","$325,000 ",
"12 Woodview Ln # 12 Inverness, IL 60067","$719,000 ",
"1327 N Hamlin Ave Chicago, IL 60651","$405,000 ",
"1042 E Plate Dr Palatine, IL 60074","$420,000 ",
"2502 South St Rolling Meadows, IL 60008","$112,000 ",
"500 S Wolf Rd Wheeling, IL 60090","$48,000 ",
"2636 N Paulina St Chicago, IL 60614","$285,000 ",
"10 E Delaware Pl Apt 25E Chicago, IL 60611","$490,000 ",
"4170 N Marine Dr Apt 4B Chicago, IL 60613","$35,000 ",
"1427 W Wrightwood Ave Chicago, IL 60614","$340,000 ",
"1439 S Michigan Ave Apt 602 Chicago, IL 60605","$160,000 ",
"532 154th Pl Calumet City, IL 60409","$155,000 ",
"8241 S Sangamon St # 1 Chicago, IL 60620","$266,000 ",
"2624 Central Dr Apt 1W Flossmoor, IL 60422","$480,000 ",
"2624 Central Dr Apt 1E Flossmoor, IL 60422","$405,000 ",
"1403 Estate Ln Glenview, IL 60025","$47,500 ",
"8010 White Ave Lyons, IL 60534","$477,500 ",
"720 Central St Evanston, IL 60201","$200,000 ",
"606 Washington Ave Wilmette, IL 60091","$256,000 ",
"505 Hyde Park Ave Bellwood, IL 60104","$310,000 ",
"419 Maple St Winnetka, IL 60093","$79,000 ",
"3836 W 59th St Chicago, IL 60629","$117,500 ",
"401 E Ontario St Apt 3804 Chicago, IL 60611","$235,000 ",
"2413 Chicago Rd Chicago Heights, IL 60411","$304,000 ",
"2626 N Lakeview Ave Apt 608 Chicago, IL 60614","$285,000 ",
"123 E Gregory Ave Mount Prospect, IL 60056","$165,000 ",
"10551 S Lafayette Ave Chicago, IL 60628","$186,000 ",
"6755 N Milwaukee Ave Apt 206 Niles, IL 60714","$79,000 ",
"419 S Waterman Ave Arlington Heights, IL 60004","$194,000 ",
"300 N State St Apt 2635 Chicago, IL 60654","$98,500 ",
"11 Marquette Pl Park Forest, IL 60466","$309,000 ",
"3607 N Newcastle Ave Chicago, IL 60634","$270,000 ",
"14001 Stonegate Ln Orland Park, IL 60467","$176,000 ",
"1363 Buffalo Ave Calumet City, IL 60409","$255,000 ",
"9427 N Oak Ave Des Plaines, IL 60016","$489,000 ",
"7635 W Farragut Ave Chicago, IL 60656","$138,000 ",
"35 S Racine Ave Apt 5SW Chicago, IL 60607","$340,000 ",
"721 Florence Dr Park Ridge, IL 60068","$97,000 ",
"16501 Woodlawn West Ave South Holland, IL 60473","$120,000 ",
"3426 N Marshfield Ave Chicago, IL 60657","$152,500 ",
"11716 S Laflin St Chicago, IL 60643","$47,500 ",
"3131 N Racine Ave Apt 1R Chicago, IL 60657","$570,000 ",
"33 W Ontario St Apt 26A Chicago, IL 60654","$23,000 ",
"1524 E 85th St Chicago, IL 60619","$183,000 ",
"10221 S Peoria St Chicago, IL 60643","$340,000 ",
"3309 Ruby St Franklin Park, IL 60131","$525,000 ",
"1437 Forest Pl Calumet City, IL 60409","$280,000 ",
"11409 Brook Hill Dr Orland Park, IL 60467","$535,000 ",
"1277 Court D Hanover Park, IL 60133","$215,000 ",
"7422 S Blackstone Ave # 1 Chicago, IL 60619","$735,000 ",
"10967 S Homewood Ave Chicago, IL 60643","$385,000 ",
"4700 W 98th Pl Oak Lawn, IL 60453","$135,000 ",
"Calumet City, IL 60409","$149,000 ",
"6015 N Milwaukee Ave Chicago, IL 60646","$53,000 ",
"2300 Mayfair Ave Westchester, IL 60154","$534,000 ",
"9241 S Saint Louis Ave Evergreen Park, IL 60805","$920,000 ",
"559 W Surf St Apt 809 Chicago, IL 60657","$920,000 ",
"33 W Ontario St Apt 18G Chicago, IL 60654","$115,000 ",
"55 Belle Dr Northlake, IL 60164","$240,000 ",
"340 E Randolph St Unit 1703 Chicago, IL 60601","$248,000 ",
"903 Seneca Rd Wilmette, IL 60091","$218,000 ",
"840 N Lake Shore Dr Apt 1803 Chicago, IL 60611","$299,000 ",
"1366 N Dearborn St Apt 14B Chicago, IL 60610","$1,275,000 ",
"1366 N Dearborn St Apt 14C Chicago, IL 60610","$158,000 ",
"11318 S Lawler Ave Alsip, IL 60803","$237,000 ",
"8115 W Winnemac Ave Norridge, IL 60706","$340,000 ",
"14061 Stonegate Ln Orland Park, IL 60467","$163,000 ",
"514 Leamington Ave Wilmette, IL 60091","$420,000 ",
"7529 S Michigan Ave Chicago, IL 60619","$592,000 ",
"1917 Mayfair Ave Westchester, IL 60154","$592,000 ",
"2672 N Orchard St Apt C Chicago, IL 60614","$225,000 ",
"6422 N Talman Ave Chicago, IL 60645","$205,000 ",
"6919 S Justine St Chicago, IL 60636","$172,000 ",
"2345 Bayside Dr Hanover Park, IL 60133","$12,500 ",
"4950 N Marine Dr Apt 1105 Chicago, IL 60640","$190,000 ",
"225 N Columbus Dr Unit 7606 Chicago, IL 60601","$47,000 ",
"11030 S Theresa Cir Apt 2A Palos Hills, IL 60465","$502,500 ",
"5643 S Mozart St Chicago, IL 60629","$302,000 ",
"322 S Kilbourn Ave Chicago, IL 60624","$162,000 ",
"9552 Lawndale Ave Evanston, IL 60203","$697,500 ",
"7735 Joliet Dr S Tinley Park, IL 60477","$196,000 ",
"410 Amherst Ln Hoffman Estates, IL 60169","$249,000 ",
"1011 E Villa Dr Des Plaines, IL 60016","$201,000 ",
"409 S East Ave Oak Park, IL 60302","$285,000 ",
"6157 N Sheridan Rd Apt 4F Chicago, IL 60660","$1,275,000 ",
"1466 W Winona St # 1 Chicago, IL 60640","$550,000 ",
"7418 Lyons St Morton Grove, IL 60053","$1,275,000 ",
